notice_id,buyer_name_raw,buyer_name_normalized,buyer_siret_clean,buyer_siren_clean,buyer_identifier_source,buyer_key,buyer_key_type,buyer_siren_enriched,buyer_siren_alias,buyer_siren_l2,buyer_key_l2,buyer_identity_source,buyer_identity_confidence,buyer_identity_conflict,buyer_siren_agrees_with_boamp_siret,enrichment_join_status
24-136390,Le Mans Métropole,le mans metropole,,,NONE,NAME:le mans metropole,NAME_FALLBACK,247200132,247200132,247200132,SIREN:247200132,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
24-138588,Université Rennes 2,universite rennes 2,19350937900015,193509379,RAW_SIRET_FIELD,SIRET:19350937900015,RAW_SIRET,193509379,,193509379,SIRET:19350937900015,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
24-138890,Societe Publique Regionale Abbaye De Fontevraud,societe publique regionale abbaye de fontevraud,,,NONE,NAME:societe publique regionale abbaye de fontevraud,NAME_FALLBACK,529260903,529260903,529260903,SIREN:529260903,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
24-141319,CNIEG (Caisse Nationale des Industries Electriques et Gazières),cnieg caisse nationale des industries electriques et gazieres,,,NONE,NAME:cnieg caisse nationale des industries electriques et gazieres,NAME_FALLBACK,478650385,478650385,478650385,SIREN:478650385,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
24-144326,Commune de Cesson-Sévigné,commune de cesson-sevigne,,,NONE,NAME:commune de cesson-sevigne,NAME_FALLBACK,213500515,213500515,213500515,SIREN:213500515,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
24-139412,CCI Région Pays de la Loire,cci region pays de la loire,18440128900022,184401289,RAW_SIRET_FIELD,SIRET:18440128900022,RAW_SIRET,184401289,184401289,184401289,SIRET:18440128900022,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
24-139818,Ville De Saint Nazaire,ville de saint nazaire,,,NONE,NAME:ville de saint nazaire,NAME_FALLBACK,214401846,,214401846,SIREN:214401846,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
24-140762,Nantes Université,nantes universite,13002974700016,130029747,RAW_SIRET_FIELD,SIRET:13002974700016,RAW_SIRET,130029747,130029747,130029747,SIRET:13002974700016,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
24-140663,COMMUNE DE BEAUFORT-EN-ANJOU,commune de beaufort-en-anjou,20005889900010,200058899,RAW_SIRET_FIELD,SIRET:20005889900010,RAW_SIRET,200058899,200058899,200058899,SIRET:20005889900010,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
24-142222,SPL LE MANS EVENEMENTS,spl le mans evenements,,,NONE,NAME:spl le mans evenements,NAME_FALLBACK,412238065,412238065,412238065,SIREN:412238065,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
24-142589,GIE SESAM VITALE,gie sesam vitale,39172288100052,391722881,RAW_SIRET_FIELD,SIRET:39172288100052,RAW_SIRET,391722881,391722881,391722881,SIRET:39172288100052,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
24-139192,Université de Rennes,universite de rennes,13003051300019,130030513,RAW_SIRET_FIELD,SIRET:13003051300019,RAW_SIRET,130030513,,130030513,SIRET:13003051300019,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
24-136086,Conseil Départemental de la Mayenne,conseil departemental de la mayenne,,,NONE,NAME:conseil departemental de la mayenne,NAME_FALLBACK,225300011,225300011,225300011,SIREN:225300011,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
24-138333,Conseil Départemental de la Mayenne,conseil departemental de la mayenne,,,NONE,NAME:conseil departemental de la mayenne,NAME_FALLBACK,225300011,225300011,225300011,SIREN:225300011,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
24-138492,Commune de Beaupréau en Mauges,commune de beaupreau en mauges,20005361900017,200053619,RAW_SIRET_FIELD,SIRET:20005361900017,RAW_SIRET,200053619,,200053619,SIRET:20005361900017,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
24-138709,ECOLE NATIONALE SUPERIEURE D'ARTS ET METIERS,ecole nationale superieure d arts et metiers,19753472000010,197534720,RAW_SIRET_FIELD,SIRET:19753472000010,RAW_SIRET,197534720,197534720,197534720,SIRET:19753472000010,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
24-140255,Nantes Métropole,nantes metropole,24440040400129,244400404,RAW_SIRET_FIELD,SIRET:24440040400129,RAW_SIRET,244400404,,244400404,SIRET:24440040400129,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
24-141388,Nantes Métropole,nantes metropole,24440040400129,244400404,RAW_SIRET_FIELD,SIRET:24440040400129,RAW_SIRET,244400404,,244400404,SIRET:24440040400129,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
25-4360,Communauté urbaine d'Alençon,communaute urbaine d alencon,,,NONE,NAME:communaute urbaine d alencon,NAME_FALLBACK,246100663,246100663,246100663,SIREN:246100663,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-4760,Département de Maine-et-Loire,departement de maine-et-loire,,,NONE,NAME:departement de maine-et-loire,NAME_FALLBACK,224900019,224900019,224900019,SIREN:224900019,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-1120,Mairie Tours,mairie tours,21370261600011,213702616,RAW_SIRET_FIELD,SIRET:21370261600011,RAW_SIRET,213702616,,213702616,SIRET:21370261600011,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
25-5729,Région des Pays de la Loire,region des pays de la loire,23440003400026,234400034,RAW_SIRET_FIELD,SIRET:23440003400026,RAW_SIRET,234400034,234400034,234400034,SIRET:23440003400026,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
25-2153,Ville de Mûrs Erigné (49),ville de murs erigne 49,,,NONE,NAME:ville de murs erigne 49,NAME_FALLBACK,214902231,214902231,214902231,SIREN:214902231,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-5047,Angers Loire Metropole (49),angers loire metropole 49,,,NONE,NAME:angers loire metropole 49,NAME_FALLBACK,244900015,244900015,244900015,SIREN:244900015,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-1181,INSEE,insee,12002701600563,120027016,RAW_SIRET_FIELD,SIRET:12002701600563,RAW_SIRET,120027016,,120027016,SIRET:12002701600563,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
25-4351,Ville d'Alençon,ville d alencon,,,NONE,NAME:ville d alencon,NAME_FALLBACK,216100016,216100016,216100016,SIREN:216100016,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-2044,INSEE,insee,12002701600563,120027016,RAW_SIRET_FIELD,SIRET:12002701600563,RAW_SIRET,120027016,,120027016,SIRET:12002701600563,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
25-9700,Ville de LAVAL,ville de laval,,,NONE,NAME:ville de laval,NAME_FALLBACK,215301300,,215301300,SIREN:215301300,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-3181,Département de la Vendée,departement de la vendee,,,NONE,NAME:departement de la vendee,NAME_FALLBACK,228500013,228500013,228500013,SIREN:228500013,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-925,Angers Loire Metropole (49),angers loire metropole 49,24490001500011,244900015,RAW_SIRET_FIELD,SIRET:24490001500011,RAW_SIRET,244900015,244900015,244900015,SIRET:24490001500011,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
25-6327,Cté de Cnes du Pays d'Ancenis,cte de cnes du pays d ancenis,24440055200026,244400552,RAW_SIRET_FIELD,SIRET:24440055200026,RAW_SIRET,244400552,244400552,244400552,SIRET:24440055200026,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
25-6663,Communauté de communes Baugeois Vallée,communaute de communes baugeois vallee,,,NONE,NAME:communaute de communes baugeois vallee,NAME_FALLBACK,244900882,244900882,244900882,SIREN:244900882,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-7959,Conseil Départemental de la Mayenne,conseil departemental de la mayenne,,,NONE,NAME:conseil departemental de la mayenne,NAME_FALLBACK,225300011,225300011,225300011,SIREN:225300011,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-7967,Semitan,semitan,,,NONE,NAME:semitan,NAME_FALLBACK,314684960,314684960,314684960,SIREN:314684960,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-5328,Région Bretagne,region bretagne,23350001600040,233500016,RAW_SIRET_FIELD,SIRET:23350001600040,RAW_SIRET,233500016,233500016,233500016,SIRET:23350001600040,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
25-7000,Cenovia Cites,cenovia cites,,,NONE,NAME:cenovia cites,NAME_FALLBACK,834692402,834692402,834692402,SIREN:834692402,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-839,GIE SESAM VITALE,gie sesam vitale,39172288100052,391722881,RAW_SIRET_FIELD,SIRET:39172288100052,RAW_SIRET,391722881,391722881,391722881,SIRET:39172288100052,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
25-9558,Région Bretagne,region bretagne,23350001600040,233500016,RAW_SIRET_FIELD,SIRET:23350001600040,RAW_SIRET,233500016,,233500016,SIRET:23350001600040,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
25-7906,Epcc Les Quinconces & L'Espal,epcc les quinconces l espal,,,NONE,NAME:epcc les quinconces l espal,NAME_FALLBACK,899828867,899828867,899828867,SIREN:899828867,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-3474,VILLE DE SAINT NAZAIRE,ville de saint nazaire,,,NONE,NAME:ville de saint nazaire,NAME_FALLBACK,216601864,,216601864,SIREN:216601864,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-6053,Territoire d'énergie Loire-Atlantique,territoire d energie loire-atlantique,,,NONE,NAME:territoire d energie loire-atlantique,NAME_FALLBACK,200014926,200014926,200014926,SIREN:200014926,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-7333,Gcs E-Sante Pays de la Loire,gcs e-sante pays de la loire,53820845500021,538208455,RAW_SIRET_FIELD,SIRET:53820845500021,RAW_SIRET,538208455,538208455,538208455,SIRET:53820845500021,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
25-2262,VILLE DE SAINT NAZAIRE,ville de saint nazaire,,,NONE,NAME:ville de saint nazaire,NAME_FALLBACK,216601864,,216601864,SIREN:216601864,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-5091,Nantes Métropole,nantes metropole,24440040400129,244400404,RAW_SIRET_FIELD,SIRET:24440040400129,RAW_SIRET,244400404,,244400404,SIRET:24440040400129,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
25-3764,"INSA Rennes 
Enseignement supérieur et recherche",insa rennes enseignement superieur et recherche,,,NONE,NAME:insa rennes enseignement superieur et recherche,NAME_FALLBACK,193500972,,193500972,SIREN:193500972,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-7776,Audencia Eesc,audencia eesc,,,NONE,NAME:audencia eesc,NAME_FALLBACK,834748865,834748865,834748865,SIREN:834748865,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-17738,Nantes metropole,nantes metropole,24440040400129,244400404,RAW_SIRET_FIELD,SIRET:24440040400129,RAW_SIRET,244400404,,244400404,SIRET:24440040400129,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
25-18490,Communauté de Communes Pays de Fontenay-Vendée,communaute de communes pays de fontenay-vendee,,,NONE,NAME:communaute de communes pays de fontenay-vendee,NAME_FALLBACK,200071934,200071934,200071934,SIREN:200071934,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-14530,ÉCOLE DES BEAUX ARTS NANTES SAINT-NAZAIRE,ecole des beaux arts nantes saint-nazaire,,,NONE,NAME:ecole des beaux arts nantes saint-nazaire,NAME_FALLBACK,200023612,,200023612,SIREN:200023612,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-21094,CHU NANTES,chu nantes,17440005100010,174400051,RAW_SIRET_FIELD,SIRET:17440005100010,RAW_SIRET,264400136,264400136,174400051,SIRET:17440005100010,DIRECT_BOAMP_SIRET_CONFLICT_FLAGGED,HIGH,True,False,JOINED
25-13579,Conseil Départemental de la Mayenne,conseil departemental de la mayenne,,,NONE,NAME:conseil departemental de la mayenne,NAME_FALLBACK,225300011,225300011,225300011,SIREN:225300011,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-22758,Conseil départemental Loire Atlantique,conseil departemental loire atlantique,,,NONE,NAME:conseil departemental loire atlantique,NAME_FALLBACK,224400028,224400028,224400028,SIREN:224400028,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-12266,Territoire d'énergie Loire-Atlantique,territoire d energie loire-atlantique,,,NONE,NAME:territoire d energie loire-atlantique,NAME_FALLBACK,200014926,200014926,200014926,SIREN:200014926,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-13176,École Nationale Supérieure d'Arts et Métiers,ecole nationale superieure d arts et metiers,19753472000010,197534720,RAW_SIRET_FIELD,SIRET:19753472000010,RAW_SIRET,197534720,197534720,197534720,SIRET:19753472000010,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
25-15910,Le Mans Métropole,le mans metropole,,,NONE,NAME:le mans metropole,NAME_FALLBACK,247200132,247200132,247200132,SIREN:247200132,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-15261,Université d'Angers,universite d angers,,,NONE,NAME:universite d angers,NAME_FALLBACK,194909701,194909701,194909701,SIREN:194909701,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-16623,GIE SESAM VITALE,gie sesam vitale,39172288100052,391722881,RAW_SIRET_FIELD,SIRET:39172288100052,RAW_SIRET,391722881,391722881,391722881,SIRET:39172288100052,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
25-17357,Grand port maritime,grand port maritime,,,NONE,NAME:grand port maritime,NAME_FALLBACK,775604853,775604853,775604853,SIREN:775604853,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-20498,Conseil Départemental de la Mayenne,conseil departemental de la mayenne,,,NONE,NAME:conseil departemental de la mayenne,NAME_FALLBACK,225300011,225300011,225300011,SIREN:225300011,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-13122,Cté de Cnes du Pays d'Ancenis,cte de cnes du pays d ancenis,,,NONE,NAME:cte de cnes du pays d ancenis,NAME_FALLBACK,244400552,244400552,244400552,SIREN:244400552,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-14799,SOCIETE PUBLIQUE REGIONALE ABBAYE DE FONTEVRAUD,societe publique regionale abbaye de fontevraud,,,NONE,NAME:societe publique regionale abbaye de fontevraud,NAME_FALLBACK,529260903,529260903,529260903,SIREN:529260903,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-20873,Nantes Métropole,nantes metropole,24440040400129,244400404,RAW_SIRET_FIELD,SIRET:24440040400129,RAW_SIRET,244400404,,244400404,SIRET:24440040400129,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
25-18090,INSA Rennes,insa rennes,,,NONE,NAME:insa rennes,NAME_FALLBACK,193500972,193500972,193500972,SIREN:193500972,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-19380,Mairie de Saint-herblain,mairie de saint-herblain,,,NONE,NAME:mairie de saint-herblain,NAME_FALLBACK,214401622,,214401622,SIREN:214401622,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-20325,DP-25-5,dp-25-5,,,NONE,NAME:dp-25-5,NAME_FALLBACK,391722881,,391722881,SIREN:391722881,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-28394,Conseil départemental Loire Atlantique,conseil departemental loire atlantique,,,NONE,NAME:conseil departemental loire atlantique,NAME_FALLBACK,224400028,224400028,224400028,SIREN:224400028,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-33463,CHU NANTES,chu nantes,17440005100010,174400051,RAW_SIRET_FIELD,SIRET:17440005100010,RAW_SIRET,264400136,264400136,174400051,SIRET:17440005100010,DIRECT_BOAMP_SIRET_CONFLICT_FLAGGED,HIGH,True,False,JOINED
25-26359,Conseil Départemental de la Mayenne,conseil departemental de la mayenne,,,NONE,NAME:conseil departemental de la mayenne,NAME_FALLBACK,225300011,225300011,225300011,SIREN:225300011,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-28616,SPL EAU DU BASSIN RENNAIS,spl eau du bassin rennais,79820357600029,798203576,RAW_SIRET_FIELD,SIRET:79820357600029,RAW_SIRET,798203576,798203576,798203576,SIRET:79820357600029,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
25-26250,Ville d'Orvault,ville d orvault,17440005100010,174400051,RAW_SIRET_FIELD,SIRET:17440005100010,RAW_SIRET,214401143,214401143,174400051,SIRET:17440005100010,DIRECT_BOAMP_SIRET_CONFLICT_FLAGGED,HIGH,True,False,JOINED
25-27146,SDIS 53,sdis 53,28530001800030,285300018,RAW_SIRET_FIELD,SIRET:28530001800030,RAW_SIRET,285300018,285300018,285300018,SIRET:28530001800030,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
25-35036,Audencia Eesc,audencia eesc,,,NONE,NAME:audencia eesc,NAME_FALLBACK,834748865,834748865,834748865,SIREN:834748865,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-26751,Commune du Croisic,commune du croisic,,,NONE,NAME:commune du croisic,NAME_FALLBACK,214400491,214400491,214400491,SIREN:214400491,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-23877,Communauté d'agglomération Saumur Val de Loire (49),communaute d agglomeration saumur val de loire 49,20007187600011,200071876,RAW_SIRET_FIELD,SIRET:20007187600011,RAW_SIRET,200071876,200071876,200071876,SIRET:20007187600011,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
25-24140,Département de la Vendée,departement de la vendee,,,NONE,NAME:departement de la vendee,NAME_FALLBACK,228500013,228500013,228500013,SIREN:228500013,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-24896,SEMITAN,semitan,,,NONE,NAME:semitan,NAME_FALLBACK,314684960,314684960,314684960,SIREN:314684960,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-33226,Angers Loire Metropole (49),angers loire metropole 49,,,NONE,NAME:angers loire metropole 49,NAME_FALLBACK,244900015,244900015,244900015,SIREN:244900015,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-34793,GIE SESAM VITALE,gie sesam vitale,39172288100052,391722881,RAW_SIRET_FIELD,SIRET:39172288100052,RAW_SIRET,391722881,391722881,391722881,SIRET:39172288100052,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
25-25051,REGION DES PAYS DE LA LOIRE,region des pays de la loire,23440003400026,234400034,RAW_SIRET_FIELD,SIRET:23440003400026,RAW_SIRET,234400034,234400034,234400034,SIRET:23440003400026,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
25-28646,CHU NANTES,chu nantes,17440005100010,174400051,RAW_SIRET_FIELD,SIRET:17440005100010,RAW_SIRET,264400136,264400136,174400051,SIRET:17440005100010,DIRECT_BOAMP_SIRET_CONFLICT_FLAGGED,HIGH,True,False,JOINED
25-30804,Département de la Sarthe,departement de la sarthe,,,NONE,NAME:departement de la sarthe,NAME_FALLBACK,227200029,227200029,227200029,SIREN:227200029,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-33563,Établissement public à caractère administratif,etablissement public a caractere administratif,,,NONE,NAME:etablissement public a caractere administratif,NAME_FALLBACK,285300026,,285300026,SIREN:285300026,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-35355,Metropole,metropole,,,NONE,NAME:metropole,NAME_FALLBACK,244400404,244400404,244400404,SIREN:244400404,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-35958,CREPS des Pays de la Loire,creps des pays de la loire,,,NONE,NAME:creps des pays de la loire,NAME_FALLBACK,194423125,194423125,194423125,SIREN:194423125,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-25127,Centre Hospitalier de Laval (53),centre hospitalier de laval 53,,,NONE,NAME:centre hospitalier de laval 53,NAME_FALLBACK,265300236,265300236,265300236,SIREN:265300236,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-34950,Ecole Nationale Supérieure d'Arts et Métiers,ecole nationale superieure d arts et metiers,,,NONE,NAME:ecole nationale superieure d arts et metiers,NAME_FALLBACK,197534720,197534720,197534720,SIREN:197534720,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-30282,REGION DES PAYS DE LA LOIRE,region des pays de la loire,23440003400026,234400034,RAW_SIRET_FIELD,SIRET:23440003400026,RAW_SIRET,234400034,234400034,234400034,SIRET:23440003400026,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
25-30074,CNIEG (Caisse Nationale des Industries Electriques et Gazières),cnieg caisse nationale des industries electriques et gazieres,,,NONE,NAME:cnieg caisse nationale des industries electriques et gazieres,NAME_FALLBACK,478650385,478650385,478650385,SIREN:478650385,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-30335,Conseil Départemental de la Mayenne,conseil departemental de la mayenne,,,NONE,NAME:conseil departemental de la mayenne,NAME_FALLBACK,225300011,225300011,225300011,SIREN:225300011,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-27783,SOCIETE PUBLIQUE REGIONALE ABBAYE DE FONTEVRAUD,societe publique regionale abbaye de fontevraud,,,NONE,NAME:societe publique regionale abbaye de fontevraud,NAME_FALLBACK,529260903,529260903,529260903,SIREN:529260903,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-32752,La Roche sur Yon Agglomération (85),la roche sur yon agglomeration 85,24850058900317,248500589,RAW_SIRET_FIELD,SIRET:24850058900317,RAW_SIRET,248500589,248500589,248500589,SIRET:24850058900317,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
25-33262,CROUS d'Orléans Tours,crous d orleans tours,18450021300014,184500213,RAW_SIRET_FIELD,SIRET:18450021300014,RAW_SIRET,184500213,184500213,184500213,SIRET:18450021300014,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
25-44713,"Département du Finistère
 32 boulevard Dupleix
29196 QUIMPER",departement du finistere 32 boulevard dupleix 29196 quimper,,,NONE,NAME:departement du finistere 32 boulevard dupleix 29196 quimper,NAME_FALLBACK,222900011,,222900011,SIREN:222900011,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-45593,Nantes Métropole,nantes metropole,,,NONE,NAME:nantes metropole,NAME_FALLBACK,244400404,,244400404,SIREN:244400404,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-48468,Grand Lieu Communauté,grand lieu communaute,24440043800127,244400438,RAW_SIRET_FIELD,SIRET:24440043800127,RAW_SIRET,244400438,244400438,244400438,SIRET:24440043800127,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
25-49286,Territoire d'énergie Loire-Atlantique,territoire d energie loire-atlantique,,,NONE,NAME:territoire d energie loire-atlantique,NAME_FALLBACK,200014926,200014926,200014926,SIREN:200014926,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-38048,Ville De Saint Nazaire,ville de saint nazaire,,,NONE,NAME:ville de saint nazaire,NAME_FALLBACK,214401846,,214401846,SIREN:214401846,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-42228,Université de Rennes,universite de rennes,,,NONE,NAME:universite de rennes,NAME_FALLBACK,130030513,130030513,130030513,SIREN:130030513,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-44681,GIE SESAM VITALE,gie sesam vitale,39172288100052,391722881,RAW_SIRET_FIELD,SIRET:39172288100052,RAW_SIRET,391722881,391722881,391722881,SIRET:39172288100052,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
25-44864,Formation numérique et bureautique,formation numerique et bureautique,,,NONE,NAME:formation numerique et bureautique,NAME_FALLBACK,244400404,,244400404,SIREN:244400404,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-37134,MTE/DGPR/SRN/service central Vigicrues,mte dgpr srn service central vigicrues,,,NONE,NAME:mte dgpr srn service central vigicrues,NAME_FALLBACK,110068012,,110068012,SIREN:110068012,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-39078,Mairie De Reze,mairie de reze,,,NONE,NAME:mairie de reze,NAME_FALLBACK,214401432,214401432,214401432,SIREN:214401432,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-41441,VILLE DE SAINT NAZAIRE,ville de saint nazaire,,,NONE,NAME:ville de saint nazaire,NAME_FALLBACK,216601864,,216601864,SIREN:216601864,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-37048,Communauté de Communes du Pays de Mortagne (85),communaute de communes du pays de mortagne 85,24850066200015,248500662,RAW_SIRET_FIELD,SIRET:24850066200015,RAW_SIRET,248500662,248500662,248500662,SIRET:24850066200015,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
25-37275,I.F.C.E.,i f c e,13001044000019,130010440,RAW_SIRET_FIELD,SIRET:13001044000019,RAW_SIRET,130010440,130010440,130010440,SIRET:13001044000019,DIRECT_BOAMP_SIRET,HIGH,False,True,JOINED
25-43777,Université du Mans,universite du mans,,,NONE,NAME:universite du mans,NAME_FALLBACK,197209166,,197209166,SIREN:197209166,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED
25-47444,CHU NANTES,chu nantes,17440005100010,174400051,RAW_SIRET_FIELD,SIRET:17440005100010,RAW_SIRET,264400136,264400136,174400051,SIRET:17440005100010,DIRECT_BOAMP_SIRET_CONFLICT_FLAGGED,HIGH,True,False,JOINED
