identity_level,identity_value,n_raw_names,n_normalized_names,active_years,n_notices,activity_level,earliest_name_raw,latest_name_raw,earliest_name_normalized,latest_name_normalized,example_raw_names,example_normalized_names
SIRET,39111619100027,1,1,1,1,1 (single),Sdis 35 - coordonnateur du groupement de commandes,Sdis 35 - coordonnateur du groupement de commandes,sdis 35 - coordonnateur du groupement de commandes,sdis 35 - coordonnateur du groupement de commandes,Sdis 35 - coordonnateur du groupement de commandes,sdis 35 - coordonnateur du groupement de commandes
SIRET,24290079300066,1,1,1,1,1 (single),Communauté Lesneven Côte des Légendes,Communauté Lesneven Côte des Légendes,communaute lesneven cote des legendes,communaute lesneven cote des legendes,Communauté Lesneven Côte des Légendes,communaute lesneven cote des legendes
SIRET,17350111500013,1,1,1,1,1 (single),Société d'aménagement de la Métropole Ouest Atlantique,Société d'aménagement de la Métropole Ouest Atlantique,societe d amenagement de la metropole ouest atlantique,societe d amenagement de la metropole ouest atlantique,Société d'aménagement de la Métropole Ouest Atlantique,societe d amenagement de la metropole ouest atlantique
SIRET,28760001900049,1,1,1,1,1 (single),SDIS 44,SDIS 44,sdis 44,sdis 44,SDIS 44,sdis 44
SIRET,50461584000023,1,1,1,1,1 (single),Nantes Université,Nantes Université,nantes universite,nantes universite,Nantes Université,nantes universite
SIRET,37558070100023,1,1,1,1,1 (single),LE LOGIS BRETON,LE LOGIS BRETON,le logis breton,le logis breton,LE LOGIS BRETON,le logis breton
SIRET,82322742600033,1,1,1,1,1 (single),"ALTER PUBLIC agissant au nom et pour le compte 
la commune d'Avrillé","ALTER PUBLIC agissant au nom et pour le compte 
la commune d'Avrillé",alter public agissant au nom et pour le compte la commune d avrille,alter public agissant au nom et pour le compte la commune d avrille,"ALTER PUBLIC agissant au nom et pour le compte 
la commune d'Avrillé",alter public agissant au nom et pour le compte la commune d avrille
SIRET,44356638500011,1,1,1,1,1 (single),Département de Maine-et-Loire,Département de Maine-et-Loire,departement de maine-et-loire,departement de maine-et-loire,Département de Maine-et-Loire,departement de maine-et-loire
SIRET,21720253000010,1,1,1,1,1 (single),Commune de Roëzé sur Sarthe,Commune de Roëzé sur Sarthe,commune de roeze sur sarthe,commune de roeze sur sarthe,Commune de Roëzé sur Sarthe,commune de roeze sur sarthe
SIRET,52192228600047,1,1,1,1,1 (single),I2D Conseils,I2D Conseils,i2d conseils,i2d conseils,I2D Conseils,i2d conseils
SIRET,30213540500124,1,1,1,1,1 (single),VILLE DE CHOLET,VILLE DE CHOLET,ville de cholet,ville de cholet,VILLE DE CHOLET,ville de cholet
SIRET,50937719800023,1,1,1,1,1 (single),CHD VENDEE,CHD VENDEE,chd vendee,chd vendee,CHD VENDEE,chd vendee
SIRET,48756658000014,1,1,1,1,1 (single),BACKNET SOLUTIONS,BACKNET SOLUTIONS,backnet solutions,backnet solutions,BACKNET SOLUTIONS,backnet solutions
SIRET,86380037100123,1,1,1,1,1 (single),Mairie de Saint-Herblain,Mairie de Saint-Herblain,mairie de saint-herblain,mairie de saint-herblain,Mairie de Saint-Herblain,mairie de saint-herblain
SIRET,78642328500018,1,1,1,1,1 (single),MFR-CFA de Mareuil sur Lay (85),MFR-CFA de Mareuil sur Lay (85),mfr-cfa de mareuil sur lay 85,mfr-cfa de mareuil sur lay 85,MFR-CFA de Mareuil sur Lay (85),mfr-cfa de mareuil sur lay 85
SIRET,24850058900069,1,1,1,1,1 (single),La Roche-sur-Yon Agglomération (85),La Roche-sur-Yon Agglomération (85),la roche-sur-yon agglomeration 85,la roche-sur-yon agglomeration 85,La Roche-sur-Yon Agglomération (85),la roche-sur-yon agglomeration 85
SIRET,52921080900016,1,1,1,1,1 (single),GIE des EPL des Pays de la Loire,GIE des EPL des Pays de la Loire,gie des epl des pays de la loire,gie des epl des pays de la loire,GIE des EPL des Pays de la Loire,gie des epl des pays de la loire
SIRET,48791167900040,1,1,1,1,1 (single),ALTER PUBLIC agissant au nom et pour le compte de la Communauté de Communes Anjou Bleu Communauté,ALTER PUBLIC agissant au nom et pour le compte de la Communauté de Communes Anjou Bleu Communauté,alter public agissant au nom et pour le compte de la communaute de communes anjou bleu communaute,alter public agissant au nom et pour le compte de la communaute de communes anjou bleu communaute,ALTER PUBLIC agissant au nom et pour le compte de la Communauté de Communes Anjou Bleu Communauté,alter public agissant au nom et pour le compte de la communaute de communes anjou bleu communaute
SIRET,20008704700011,1,1,1,1,1 (single),SAINT-SAUVEUR-VILLAGES,SAINT-SAUVEUR-VILLAGES,saint-sauveur-villages,saint-sauveur-villages,SAINT-SAUVEUR-VILLAGES,saint-sauveur-villages
SIRET,50180145000039,1,1,1,1,1 (single),ORTHO SERV,ORTHO SERV,ortho serv,ortho serv,ORTHO SERV,ortho serv
SIRET,77566487304212,1,1,1,1,1 (single),Territoire d'énergie Mayenne,Territoire d'énergie Mayenne,territoire d energie mayenne,territoire d energie mayenne,Territoire d'énergie Mayenne,territoire d energie mayenne
SIRET,39065944900016,1,1,1,1,1 (single),Région Bretagne,Région Bretagne,region bretagne,region bretagne,Région Bretagne,region bretagne
SIRET,50165250700010,1,1,1,1,1 (single),Ville de Saumur,Ville de Saumur,ville de saumur,ville de saumur,Ville de Saumur,ville de saumur
SIRET,31617316000102,1,1,1,1,1 (single),CHU ANGERS,CHU ANGERS,chu angers,chu angers,CHU ANGERS,chu angers
SIRET,41126156300026,1,1,1,1,1 (single),Alter Public agissant au nom et pour le compte de Saumur Val de Loire Agglomération,Alter Public agissant au nom et pour le compte de Saumur Val de Loire Agglomération,alter public agissant au nom et pour le compte de saumur val de loire agglomeration,alter public agissant au nom et pour le compte de saumur val de loire agglomeration,Alter Public agissant au nom et pour le compte de Saumur Val de Loire Agglomération,alter public agissant au nom et pour le compte de saumur val de loire agglomeration
SIRET,53835153700013,1,1,1,1,1 (single),CHU NANTES,CHU NANTES,chu nantes,chu nantes,CHU NANTES,chu nantes
SIRET,05820059300026,1,1,1,1,1 (single),PODELIHA,PODELIHA,podeliha,podeliha,PODELIHA,podeliha
SIRET,88008272200013,1,1,1,1,1 (single),Laval Agglomération,Laval Agglomération,laval agglomeration,laval agglomeration,Laval Agglomération,laval agglomeration
SIRET,40845469200018,1,1,1,1,1 (single),CHOLET AGGLOMERATION,CHOLET AGGLOMERATION,cholet agglomeration,cholet agglomeration,CHOLET AGGLOMERATION,cholet agglomeration
SIRET,13001200800079,1,1,1,1,1 (single),COMMUNES DE MOUCHAMPS,COMMUNES DE MOUCHAMPS,communes de mouchamps,communes de mouchamps,COMMUNES DE MOUCHAMPS,communes de mouchamps
SIRET,21720183900016,1,1,1,1,1 (single),Commune de Marçon,Commune de Marçon,commune de marcon,commune de marcon,Commune de Marçon,commune de marcon
SIRET,33397510000061,1,1,1,1,1 (single),VILLE DE CHOLET,VILLE DE CHOLET,ville de cholet,ville de cholet,VILLE DE CHOLET,ville de cholet
SIRET,17800111100321,1,1,1,1,1 (single),CETIM,CETIM,cetim,cetim,CETIM,cetim
SIRET,20004311500019,1,1,1,1,1 (single),Syndicat Mixte e-Collectivités Vendée,Syndicat Mixte e-Collectivités Vendée,syndicat mixte e-collectivites vendee,syndicat mixte e-collectivites vendee,Syndicat Mixte e-Collectivités Vendée,syndicat mixte e-collectivites vendee
SIRET,13003155200016,1,1,1,1,1 (single),GROUPEMENT D'INTERET PUBLIC CUISINE DES LYS,GROUPEMENT D'INTERET PUBLIC CUISINE DES LYS,groupement d interet public cuisine des lys,groupement d interet public cuisine des lys,GROUPEMENT D'INTERET PUBLIC CUISINE DES LYS,groupement d interet public cuisine des lys
SIRET,51778113400013,1,1,1,1,1 (single),SDIS 49,SDIS 49,sdis 49,sdis 49,SDIS 49,sdis 49
SIRET,31709924000044,1,1,1,1,1 (single),CIAS DU CHOLETAIS,CIAS DU CHOLETAIS,cias du choletais,cias du choletais,CIAS DU CHOLETAIS,cias du choletais
SIRET,20007139700018,1,1,1,1,1 (single),"Syndicat Mixte pour les Inondations, l'Aménagement et la Gestion de l'Eau (06)","Syndicat Mixte pour les Inondations, l'Aménagement et la Gestion de l'Eau (06)",syndicat mixte pour les inondations l amenagement et la gestion de l eau 06,syndicat mixte pour les inondations l amenagement et la gestion de l eau 06,"Syndicat Mixte pour les Inondations, l'Aménagement et la Gestion de l'Eau (06)",syndicat mixte pour les inondations l amenagement et la gestion de l eau 06
SIRET,41247152600050,1,1,1,1,1 (single),Région Bretagne,Région Bretagne,region bretagne,region bretagne,Région Bretagne,region bretagne
SIRET,32802398100066,1,1,1,1,1 (single),CAF de Loire-Atlantique,CAF de Loire-Atlantique,caf de loire-atlantique,caf de loire-atlantique,CAF de Loire-Atlantique,caf de loire-atlantique
SIRET,48962613500250,1,1,1,1,1 (single),DDT de l'Orne,DDT de l'Orne,ddt de l orne,ddt de l orne,DDT de l'Orne,ddt de l orne
SIRET,84979283300030,1,1,1,1,1 (single),Ville de Saumur,Ville de Saumur,ville de saumur,ville de saumur,Ville de Saumur,ville de saumur
SIRET,53131878000016,1,1,1,1,1 (single),Département de Maine-et-Loire,Département de Maine-et-Loire,departement de maine-et-loire,departement de maine-et-loire,Département de Maine-et-Loire,departement de maine-et-loire
SIRET,24830049300124,1,1,1,1,1 (single),Dracénie Provence Verdon Agglomération,Dracénie Provence Verdon Agglomération,dracenie provence verdon agglomeration,dracenie provence verdon agglomeration,Dracénie Provence Verdon Agglomération,dracenie provence verdon agglomeration
SIRET,77812846200034,1,1,1,1,1 (single),Les Sables d'Olonne Agglomération,Les Sables d'Olonne Agglomération,les sables d olonne agglomeration,les sables d olonne agglomeration,Les Sables d'Olonne Agglomération,les sables d olonne agglomeration
SIRET,52859061500035,1,1,1,1,1 (single),CHD VENDEE,CHD VENDEE,chd vendee,chd vendee,CHD VENDEE,chd vendee
SIRET,38247395700191,1,1,1,1,1 (single),LAVAL AGGLOMERATION,LAVAL AGGLOMERATION,laval agglomeration,laval agglomeration,LAVAL AGGLOMERATION,laval agglomeration
SIRET,33758742200045,1,1,1,1,1 (single),VILLE DE CHOLET,VILLE DE CHOLET,ville de cholet,ville de cholet,VILLE DE CHOLET,ville de cholet
SIRET,92034357100021,1,1,1,1,1 (single),CENTRE HOSPITALIER DU MANS - Ets support du GHT 72,CENTRE HOSPITALIER DU MANS - Ets support du GHT 72,centre hospitalier du mans - ets support du ght 72,centre hospitalier du mans - ets support du ght 72,CENTRE HOSPITALIER DU MANS - Ets support du GHT 72,centre hospitalier du mans - ets support du ght 72
SIRET,43181558800014,1,1,1,1,1 (single),GIE SESAM-Vitale,GIE SESAM-Vitale,gie sesam-vitale,gie sesam-vitale,GIE SESAM-Vitale,gie sesam-vitale
SIRET,91973889800015,1,1,1,1,1 (single),CHOLET AGGLOMERATION,CHOLET AGGLOMERATION,cholet agglomeration,cholet agglomeration,CHOLET AGGLOMERATION,cholet agglomeration
SIRET,33397768400047,1,1,1,1,1 (single),CHU ANGERS POUR UNIHA,CHU ANGERS POUR UNIHA,chu angers pour uniha,chu angers pour uniha,CHU ANGERS POUR UNIHA,chu angers pour uniha
SIRET,21720271200048,1,1,1,1,1 (single),Commune de Saint-Célerin,Commune de Saint-Célerin,commune de saint-celerin,commune de saint-celerin,Commune de Saint-Célerin,commune de saint-celerin
SIRET,51766302700038,1,1,1,1,1 (single),ALTER CITES,ALTER CITES,alter cites,alter cites,ALTER CITES,alter cites
SIRET,15000161800027,1,1,1,1,1 (single),Service historique de la Défense,Service historique de la Défense,service historique de la defense,service historique de la defense,Service historique de la Défense,service historique de la defense
SIRET,21350115800017,1,1,1,1,1 (single),Ville de Fougères,Ville de Fougères,ville de fougeres,ville de fougeres,Ville de Fougères,ville de fougeres
SIRET,47806779600084,1,1,1,1,1 (single),ARS Pays de la Loire,ARS Pays de la Loire,ars pays de la loire,ars pays de la loire,ARS Pays de la Loire,ars pays de la loire
SIRET,21560107100016,1,1,1,1,1 (single),"COMMUNE DE LARMOR-PLAGE
4 AVENUE DES 4 FRERES LEROY QUERET 
56260 LARMOR PLAGE","COMMUNE DE LARMOR-PLAGE
4 AVENUE DES 4 FRERES LEROY QUERET 
56260 LARMOR PLAGE",commune de larmor-plage 4 avenue des 4 freres leroy queret 56260 larmor plage,commune de larmor-plage 4 avenue des 4 freres leroy queret 56260 larmor plage,"COMMUNE DE LARMOR-PLAGE
4 AVENUE DES 4 FRERES LEROY QUERET 
56260 LARMOR PLAGE",commune de larmor-plage 4 avenue des 4 freres leroy queret 56260 larmor plage
SIRET,86680035200068,1,1,1,1,1 (single),Alter Cités,Alter Cités,alter cites,alter cites,Alter Cités,alter cites
SIRET,13000686900015,1,1,1,1,1 (single),ACOSS,ACOSS,acoss,acoss,ACOSS,acoss
SIRET,21440136600056,1,1,1,1,1 (single),Mairie de Préfailles,Mairie de Préfailles,mairie de prefailles,mairie de prefailles,Mairie de Préfailles,mairie de prefailles
SIRET,41430964100044,1,1,1,1,1 (single),INESAAE - L'INSTITUT AGRO,INESAAE - L'INSTITUT AGRO,inesaae - l institut agro,inesaae - l institut agro,INESAAE - L'INSTITUT AGRO,inesaae - l institut agro
SIRET,38041083700039,1,1,1,1,1 (single),Alter Cités au nom et pour le compte du SIEML,Alter Cités au nom et pour le compte du SIEML,alter cites au nom et pour le compte du sieml,alter cites au nom et pour le compte du sieml,Alter Cités au nom et pour le compte du SIEML,alter cites au nom et pour le compte du sieml
SIRET,26690027300019,1,1,1,1,1 (single),Nantes Université,Nantes Université,nantes universite,nantes universite,Nantes Université,nantes universite
SIRET,21440022800018,1,1,1,1,1 (single),Commune de BOUSSAY,Commune de BOUSSAY,commune de boussay,commune de boussay,Commune de BOUSSAY,commune de boussay
SIRET,25280205300048,1,1,1,1,1 (single),SIVOS AUNEAU,SIVOS AUNEAU,sivos auneau,sivos auneau,SIVOS AUNEAU,sivos auneau
SIRET,20009694900017,1,1,1,1,1 (single),SIVU de production et distribution d'eau potable La Ferté Bernard et Cherré-Au,SIVU de production et distribution d'eau potable La Ferté Bernard et Cherré-Au,sivu de production et distribution d eau potable la ferte bernard et cherre-au,sivu de production et distribution d eau potable la ferte bernard et cherre-au,SIVU de production et distribution d'eau potable La Ferté Bernard et Cherré-Au,sivu de production et distribution d eau potable la ferte bernard et cherre-au
SIRET,82761388600015,1,1,1,1,1 (single),Commune du Plessis Grammoire (49),Commune du Plessis Grammoire (49),commune du plessis grammoire 49,commune du plessis grammoire 49,Commune du Plessis Grammoire (49),commune du plessis grammoire 49
SIRET,48116074500040,1,1,1,1,1 (single),Ville de Quiberon,Ville de Quiberon,ville de quiberon,ville de quiberon,Ville de Quiberon,ville de quiberon
SIRET,81442098000025,1,1,1,1,1 (single),Mairie de Pornic,Mairie de Pornic,mairie de pornic,mairie de pornic,Mairie de Pornic,mairie de pornic
SIRET,37975368400016,1,1,1,1,1 (single),VILLE DE CHOLET,VILLE DE CHOLET,ville de cholet,ville de cholet,VILLE DE CHOLET,ville de cholet
SIRET,83508302300027,1,1,1,1,1 (single),ARS Pays de la Loire,ARS Pays de la Loire,ars pays de la loire,ars pays de la loire,ARS Pays de la Loire,ars pays de la loire
SIRET,33031943500039,1,1,1,1,1 (single),STRAN,STRAN,stran,stran,STRAN,stran
SIRET,48194551700045,1,1,1,1,1 (single),CA PORNIC AGGLO PAYS DE RETZ,CA PORNIC AGGLO PAYS DE RETZ,ca pornic agglo pays de retz,ca pornic agglo pays de retz,CA PORNIC AGGLO PAYS DE RETZ,ca pornic agglo pays de retz
SIRET,30449785204226,1,1,1,1,1 (single),Plate-forme commissariat Ouest (Rennes),Plate-forme commissariat Ouest (Rennes),plate-forme commissariat ouest rennes,plate-forme commissariat ouest rennes,Plate-forme commissariat Ouest (Rennes),plate-forme commissariat ouest rennes
SIRET,34258263200028,1,1,1,1,1 (single),France Travail Nouvelle-Aquitaine,France Travail Nouvelle-Aquitaine,france travail nouvelle-aquitaine,france travail nouvelle-aquitaine,France Travail Nouvelle-Aquitaine,france travail nouvelle-aquitaine
SIRET,21850070000016,1,1,1,1,1 (single),Commune de Coëx (85),Commune de Coëx (85),commune de coex 85,commune de coex 85,Commune de Coëx (85),commune de coex 85
SIRET,47789641900074,1,1,1,1,1 (single),Cholet Agglomération,Cholet Agglomération,cholet agglomeration,cholet agglomeration,Cholet Agglomération,cholet agglomeration
SIRET,78575026600096,1,1,1,1,1 (single),"CH DU MANS 
Etablissement support du GHT 72","CH DU MANS 
Etablissement support du GHT 72",ch du mans etablissement support du ght 72,ch du mans etablissement support du ght 72,"CH DU MANS 
Etablissement support du GHT 72",ch du mans etablissement support du ght 72
SIRET,48381961100037,1,1,1,1,1 (single),CHU NANTES,CHU NANTES,chu nantes,chu nantes,CHU NANTES,chu nantes
SIRET,40906598400018,1,1,1,1,1 (single),COMMUNE DE PORNIC,COMMUNE DE PORNIC,commune de pornic,commune de pornic,COMMUNE DE PORNIC,commune de pornic
SIRET,80204413100042,1,1,1,1,1 (single),Mairie de Saint-Herblain,Mairie de Saint-Herblain,mairie de saint-herblain,mairie de saint-herblain,Mairie de Saint-Herblain,mairie de saint-herblain
SIRET,17350111500039,1,1,1,1,1 (single),UGECAM BRPL,UGECAM BRPL,ugecam brpl,ugecam brpl,UGECAM BRPL,ugecam brpl
SIRET,38539255000047,1,1,1,1,1 (single),CARIFOREF des Pays de la Loire,CARIFOREF des Pays de la Loire,cariforef des pays de la loire,cariforef des pays de la loire,CARIFOREF des Pays de la Loire,cariforef des pays de la loire
SIRET,96450646300063,1,1,1,1,1 (single),CHU NANTES,CHU NANTES,chu nantes,chu nantes,CHU NANTES,chu nantes
SIRET,39145592000044,1,1,1,1,1 (single),Département de Maine-et-Loire,Département de Maine-et-Loire,departement de maine-et-loire,departement de maine-et-loire,Département de Maine-et-Loire,departement de maine-et-loire
SIRET,54722013700012,1,1,1,1,1 (single),SDIS 44,SDIS 44,sdis 44,sdis 44,SDIS 44,sdis 44
SIRET,86880034300063,1,1,1,1,1 (single),Mairie de Saint-Herblain,Mairie de Saint-Herblain,mairie de saint-herblain,mairie de saint-herblain,Mairie de Saint-Herblain,mairie de saint-herblain
SIRET,89323595200023,1,1,1,1,1 (single),CHD VENDEE,CHD VENDEE,chd vendee,chd vendee,CHD VENDEE,chd vendee
SIRET,21350177800012,1,1,1,1,1 (single),Mairie de La Mézière,Mairie de La Mézière,mairie de la meziere,mairie de la meziere,Mairie de La Mézière,mairie de la meziere
SIRET,84965054400034,1,1,1,1,1 (single),CHU NANTES,CHU NANTES,chu nantes,chu nantes,CHU NANTES,chu nantes
SIRET,84485596500027,1,1,1,1,1 (single),CHU NANTES,CHU NANTES,chu nantes,chu nantes,CHU NANTES,chu nantes
SIRET,32065170600030,1,1,1,1,1 (single),Direction Territoriale du bassin de la Seine et Loire aval,Direction Territoriale du bassin de la Seine et Loire aval,direction territoriale du bassin de la seine et loire aval,direction territoriale du bassin de la seine et loire aval,Direction Territoriale du bassin de la Seine et Loire aval,direction territoriale du bassin de la seine et loire aval
SIRET,50472006100101,1,1,1,1,1 (single),CHU NANTES,CHU NANTES,chu nantes,chu nantes,CHU NANTES,chu nantes
SIRET,98062680800011,1,1,1,1,1 (single),SPL ERDRE CENS CHEZINE RESTAURATION DURABLE,SPL ERDRE CENS CHEZINE RESTAURATION DURABLE,spl erdre cens chezine restauration durable,spl erdre cens chezine restauration durable,SPL ERDRE CENS CHEZINE RESTAURATION DURABLE,spl erdre cens chezine restauration durable
SIRET,41244251900507,1,1,1,1,1 (single),"ALTER PUBLIC
au nom et pour le compte de la Ville d'Angers","ALTER PUBLIC
au nom et pour le compte de la Ville d'Angers",alter public au nom et pour le compte de la ville d angers,alter public au nom et pour le compte de la ville d angers,"ALTER PUBLIC
au nom et pour le compte de la Ville d'Angers",alter public au nom et pour le compte de la ville d angers
SIRET,17640002600017,1,1,1,1,1 (single),CCI Pau Béarn,CCI Pau Béarn,cci pau bearn,cci pau bearn,CCI Pau Béarn,cci pau bearn
SIRET,98066467600015,1,1,1,1,1 (single),CROUS de Nantes Pays de la Loire,CROUS de Nantes Pays de la Loire,crous de nantes pays de la loire,crous de nantes pays de la loire,CROUS de Nantes Pays de la Loire,crous de nantes pays de la loire
SIRET,32214823000319,1,1,1,1,1 (single),Mutualité Sociale Agricole Mayenne-Orne-Sarthe,Mutualité Sociale Agricole Mayenne-Orne-Sarthe,mutualite sociale agricole mayenne-orne-sarthe,mutualite sociale agricole mayenne-orne-sarthe,Mutualité Sociale Agricole Mayenne-Orne-Sarthe,mutualite sociale agricole mayenne-orne-sarthe
SIRET,17760005300025,1,1,1,1,1 (single),DRAGAGES PORTS,DRAGAGES PORTS,dragages ports,dragages ports,DRAGAGES PORTS,dragages ports
SIRET,13002953100055,1,1,1,1,1 (single),"Rectorat de la région académique Grand Est, rectorat de l'académie de Nancy-Metz","Rectorat de la région académique Grand Est, rectorat de l'académie de Nancy-Metz",rectorat de la region academique grand est rectorat de l academie de nancy-metz,rectorat de la region academique grand est rectorat de l academie de nancy-metz,"Rectorat de la région académique Grand Est, rectorat de l'académie de Nancy-Metz",rectorat de la region academique grand est rectorat de l academie de nancy-metz
SIRET,44085512000075,1,1,1,1,1 (single),CAF TOURAINE,CAF TOURAINE,caf touraine,caf touraine,CAF TOURAINE,caf touraine
SIRET,32340186900017,1,1,1,1,1 (single),Communauté d'Agglomération du Niortais,Communauté d'Agglomération du Niortais,communaute d agglomeration du niortais,communaute d agglomeration du niortais,Communauté d'Agglomération du Niortais,communaute d agglomeration du niortais
SIRET,50170887900033,1,1,1,1,1 (single),COMMUNE DE VILLENEUVE-EN-RETZ,COMMUNE DE VILLENEUVE-EN-RETZ,commune de villeneuve-en-retz,commune de villeneuve-en-retz,COMMUNE DE VILLENEUVE-EN-RETZ,commune de villeneuve-en-retz
SIRET,26170019900118,1,1,1,1,1 (single),Centre Communal d'Action Sociale,Centre Communal d'Action Sociale,centre communal d action sociale,centre communal d action sociale,Centre Communal d'Action Sociale,centre communal d action sociale
SIRET,19720010800011,1,1,1,1,1 (single),EPLEFPA La Germinière,EPLEFPA La Germinière,eplefpa la germiniere,eplefpa la germiniere,EPLEFPA La Germinière,eplefpa la germiniere
SIRET,20006857500014,1,1,1,1,1 (single),COMMUNE DE VAL EN VIGNES,COMMUNE DE VAL EN VIGNES,commune de val en vignes,commune de val en vignes,COMMUNE DE VAL EN VIGNES,commune de val en vignes
SIRET,34053956800030,1,1,1,1,1 (single),COMMUNE DE BAIN DE BRETAGNE,COMMUNE DE BAIN DE BRETAGNE,commune de bain de bretagne,commune de bain de bretagne,COMMUNE DE BAIN DE BRETAGNE,commune de bain de bretagne
SIRET,50810215900029,1,1,1,1,1 (single),Mairie de Saint-Herblain,Mairie de Saint-Herblain,mairie de saint-herblain,mairie de saint-herblain,Mairie de Saint-Herblain,mairie de saint-herblain
SIRET,21850031200010,1,1,1,1,1 (single),Commune du Boupère (85),Commune du Boupère (85),commune du boupere 85,commune du boupere 85,Commune du Boupère (85),commune du boupere 85
SIRET,21220143800018,1,1,1,1,1 (single),COMMUNE DE MATIGNON,COMMUNE DE MATIGNON,commune de matignon,commune de matignon,COMMUNE DE MATIGNON,commune de matignon
SIRET,17750111101763,1,1,1,1,1 (single),SASU FNCCR,SASU FNCCR,sasu fnccr,sasu fnccr,SASU FNCCR,sasu fnccr
SIRET,17350111500963,1,1,1,1,1 (single),LOIRE OCEAN METROPOLE AMENAGEMENT,LOIRE OCEAN METROPOLE AMENAGEMENT,loire ocean metropole amenagement,loire ocean metropole amenagement,LOIRE OCEAN METROPOLE AMENAGEMENT,loire ocean metropole amenagement
SIRET,91740808000013,1,1,1,1,1 (single),SAS Anjou Commerces et Centralités,SAS Anjou Commerces et Centralités,sas anjou commerces et centralites,sas anjou commerces et centralites,SAS Anjou Commerces et Centralités,sas anjou commerces et centralites
SIRET,32028144700039,1,1,1,1,1 (single),Région Bretagne,Région Bretagne,region bretagne,region bretagne,Région Bretagne,region bretagne
SIRET,48794076900127,1,1,1,1,1 (single),REGION DES PAYS DE LA LOIRE,REGION DES PAYS DE LA LOIRE,region des pays de la loire,region des pays de la loire,REGION DES PAYS DE LA LOIRE,region des pays de la loire
SIRET,13000511900032,1,1,1,1,1 (single),CARIFOREF,CARIFOREF,cariforef,cariforef,CARIFOREF,cariforef
SIRET,92223106300012,1,1,1,1,1 (single),Communauté d'Agglomération de Poitiers (86),Communauté d'Agglomération de Poitiers (86),communaute d agglomeration de poitiers 86,communaute d agglomeration de poitiers 86,Communauté d'Agglomération de Poitiers (86),communaute d agglomeration de poitiers 86
SIRET,26720027700015,1,1,1,1,1 (single),Centre Communal d'Actions Sociales,Centre Communal d'Actions Sociales,centre communal d actions sociales,centre communal d actions sociales,Centre Communal d'Actions Sociales,centre communal d actions sociales
SIRET,28170026000017,1,1,1,1,1 (single),Centre de gestion de la fonction publique territoriale de la Charente Maritime,Centre de gestion de la fonction publique territoriale de la Charente Maritime,centre de gestion de la fonction publique territoriale de la charente maritime,centre de gestion de la fonction publique territoriale de la charente maritime,Centre de gestion de la fonction publique territoriale de la Charente Maritime,centre de gestion de la fonction publique territoriale de la charente maritime
SIRET,40198097400042,1,1,1,1,1 (single),Clisson Sèvre et Maine Agglo,Clisson Sèvre et Maine Agglo,clisson sevre et maine agglo,clisson sevre et maine agglo,Clisson Sèvre et Maine Agglo,clisson sevre et maine agglo
SIRET,39344888100028,1,1,1,1,1 (single),Habitat Drouais (28),Habitat Drouais (28),habitat drouais 28,habitat drouais 28,Habitat Drouais (28),habitat drouais 28
SIRET,49279054800019,1,1,1,1,1 (single),Ministère de la justice - SG/2S2M/SDIT,Ministère de la justice - SG/2S2M/SDIT,ministere de la justice - sg 2s2m sdit,ministere de la justice - sg 2s2m sdit,Ministère de la justice - SG/2S2M/SDIT,ministere de la justice - sg 2s2m sdit
SIRET,19220057400015,1,1,1,1,1 (single),LYCEE ERNEST RENAN,LYCEE ERNEST RENAN,lycee ernest renan,lycee ernest renan,LYCEE ERNEST RENAN,lycee ernest renan
SIRET,20006177800011,1,1,1,1,1 (single),Mayenne Très Haut Débit,Mayenne Très Haut Débit,mayenne tres haut debit,mayenne tres haut debit,Mayenne Très Haut Débit,mayenne tres haut debit
SIRET,78071617100027,1,1,1,1,1 (single),CPAM du Calvados,CPAM du Calvados,cpam du calvados,cpam du calvados,CPAM du Calvados,cpam du calvados
SIRET,93062970400014,1,1,1,1,1 (single),AGRICAN - ASSOCIATION DE GESTION DU RESTAURANT INTER ADMINISTRATIF DE LA CITE ADMINISTRATIVE DE NANTES,AGRICAN - ASSOCIATION DE GESTION DU RESTAURANT INTER ADMINISTRATIF DE LA CITE ADMINISTRATIVE DE NANTES,agrican - association de gestion du restaurant inter administratif de la cite administrative de nantes,agrican - association de gestion du restaurant inter administratif de la cite administrative de nantes,AGRICAN - ASSOCIATION DE GESTION DU RESTAURANT INTER ADMINISTRATIF DE LA CITE ADMINISTRATIVE DE NANTES,agrican - association de gestion du restaurant inter administratif de la cite administrative de nantes
SIRET,38919339200047,1,1,1,1,1 (single),Ville de Tours,Ville de Tours,ville de tours,ville de tours,Ville de Tours,ville de tours
SIRET,18290905100027,1,1,1,1,1 (single),GIP VITALYS,GIP VITALYS,gip vitalys,gip vitalys,GIP VITALYS,gip vitalys
SIRET,25850696200040,1,1,1,1,1 (single),Trivalis (85),Trivalis (85),trivalis 85,trivalis 85,Trivalis (85),trivalis 85
SIRET,77560685300041,1,1,1,1,1 (single),GRAND PORT MARITIME DE NANTES ST-NAZAIRE,GRAND PORT MARITIME DE NANTES ST-NAZAIRE,grand port maritime de nantes st-nazaire,grand port maritime de nantes st-nazaire,GRAND PORT MARITIME DE NANTES ST-NAZAIRE,grand port maritime de nantes st-nazaire
