notice_id,stage_order,filter_stage,candidate_count_after_stage,candidate_count_removed_by_stage,buyer_key_type,publication_year,cpv_division,duration_availability,digital_segment,buyer_activity_tier
16-106449,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2016,30,duration_imputed,DIGITAL_ICT,1 (single)
16-110437,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,2-5
16-92162,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2016,35,duration_imputed,DIGITAL_ICT,21+
16-102238,6,temporal_expected_end_window_uncapped_6m,0,1,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-103088,6,temporal_expected_end_window_uncapped_6m,0,9,RAW_SIRET,2016,30,duration_imputed,DIGITAL_ICT,21+
16-98038,6,temporal_expected_end_window_uncapped_6m,0,2,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,6-20
16-115075,6,temporal_expected_end_window_uncapped_6m,0,2,NAME_FALLBACK,2016,30,duration_imputed,DIGITAL_ICT,21+
16-123498,6,temporal_expected_end_window_uncapped_6m,10,29,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-124376,6,temporal_expected_end_window_uncapped_6m,7,39,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-125010,6,temporal_expected_end_window_uncapped_6m,1,33,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-122392,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,2-5
16-125788,6,temporal_expected_end_window_uncapped_6m,0,0,RAW_SIRET,2016,30,duration_imputed,DIGITAL_ICT,21+
16-125564,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-118533,6,temporal_expected_end_window_uncapped_6m,0,1,RAW_SIRET,2016,35,duration_imputed,DIGITAL_ICT,21+
16-123593,6,temporal_expected_end_window_uncapped_6m,11,24,NAME_FALLBACK,2016,71,duration_imputed,DIGITAL_ICT,21+
16-118057,6,temporal_expected_end_window_uncapped_6m,0,1,NAME_FALLBACK,2016,30,duration_imputed,DIGITAL_ICT,21+
16-119669,6,temporal_expected_end_window_uncapped_6m,1,6,NAME_FALLBACK,2016,30,duration_imputed,DIGITAL_ICT,21+
16-118029,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2016,30,duration_imputed,DIGITAL_ICT,21+
16-120395,6,temporal_expected_end_window_uncapped_6m,2,2,RAW_SIRET,2016,80,duration_imputed,DIGITAL_ICT,21+
16-114945,6,temporal_expected_end_window_uncapped_6m,10,29,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-127032,6,temporal_expected_end_window_uncapped_6m,2,31,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-132618,6,temporal_expected_end_window_uncapped_6m,8,26,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-131471,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-139147,6,temporal_expected_end_window_uncapped_6m,5,18,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-134501,6,temporal_expected_end_window_uncapped_6m,2,22,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-142611,6,temporal_expected_end_window_uncapped_6m,1,8,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-137769,6,temporal_expected_end_window_uncapped_6m,17,85,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-139456,6,temporal_expected_end_window_uncapped_6m,4,13,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-132878,6,temporal_expected_end_window_uncapped_6m,0,2,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-128870,6,temporal_expected_end_window_uncapped_6m,9,30,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-130215,6,temporal_expected_end_window_uncapped_6m,3,19,RAW_SIRET,2016,72,duration_imputed,DIGITAL_ICT,21+
16-135042,6,temporal_expected_end_window_uncapped_6m,19,84,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-129697,6,temporal_expected_end_window_uncapped_6m,1,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-128178,6,temporal_expected_end_window_uncapped_6m,20,84,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-128900,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-139386,6,temporal_expected_end_window_uncapped_6m,0,6,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-127861,6,temporal_expected_end_window_uncapped_6m,1,8,NAME_FALLBACK,2016,30,duration_imputed,DIGITAL_ICT,21+
16-131495,6,temporal_expected_end_window_uncapped_6m,2,7,NAME_FALLBACK,2016,35,duration_imputed,DIGITAL_ICT,21+
16-128161,6,temporal_expected_end_window_uncapped_6m,17,86,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-136139,6,temporal_expected_end_window_uncapped_6m,9,37,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-140691,6,temporal_expected_end_window_uncapped_6m,1,2,NAME_FALLBACK,2016,35,duration_imputed,DIGITAL_ICT,21+
16-136057,6,temporal_expected_end_window_uncapped_6m,1,4,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,21+
16-133646,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,6-20
16-134086,6,temporal_expected_end_window_uncapped_6m,6,2,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-139674,6,temporal_expected_end_window_uncapped_6m,3,5,RAW_SIRET,2016,48,duration_imputed,DIGITAL_ICT,21+
16-146409,6,temporal_expected_end_window_uncapped_6m,0,1,NAME_FALLBACK,2016,50,duration_imputed,DIGITAL_ICT,21+
16-143836,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2016,30,duration_imputed,DIGITAL_ICT,6-20
16-148980,6,temporal_expected_end_window_uncapped_6m,2,8,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-158195,6,temporal_expected_end_window_uncapped_6m,0,1,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-158508,6,temporal_expected_end_window_uncapped_6m,1,6,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-153372,6,temporal_expected_end_window_uncapped_6m,1,7,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-153677,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-145933,6,temporal_expected_end_window_uncapped_6m,0,10,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-153330,6,temporal_expected_end_window_uncapped_6m,16,86,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-153632,6,temporal_expected_end_window_uncapped_6m,4,3,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-141250,6,temporal_expected_end_window_uncapped_6m,1,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,2-5
16-151887,6,temporal_expected_end_window_uncapped_6m,0,2,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,21+
16-153566,6,temporal_expected_end_window_uncapped_6m,0,7,NAME_FALLBACK,2016,35,duration_imputed,DIGITAL_ICT,21+
16-146809,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-155479,6,temporal_expected_end_window_uncapped_6m,16,85,NAME_FALLBACK,2016,30,duration_imputed,DIGITAL_ICT,21+
16-149380,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,21+
16-145577,6,temporal_expected_end_window_uncapped_6m,2,2,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-158411,6,temporal_expected_end_window_uncapped_6m,0,3,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,6-20
16-151274,6,temporal_expected_end_window_uncapped_6m,0,5,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,21+
16-153795,6,temporal_expected_end_window_uncapped_6m,0,17,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,21+
16-155186,6,temporal_expected_end_window_uncapped_6m,0,6,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-168154,6,temporal_expected_end_window_uncapped_6m,3,35,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-161272,6,temporal_expected_end_window_uncapped_6m,1,5,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-164205,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,21+
16-158975,6,temporal_expected_end_window_uncapped_6m,0,3,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,6-20
16-167180,6,temporal_expected_end_window_uncapped_6m,0,5,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-161115,6,temporal_expected_end_window_uncapped_6m,2,6,NAME_FALLBACK,2016,35,duration_imputed,DIGITAL_ICT,21+
16-166021,6,temporal_expected_end_window_uncapped_6m,2,2,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-170106,6,temporal_expected_end_window_uncapped_6m,0,3,NAME_FALLBACK,2016,35,duration_imputed,DIGITAL_ICT,21+
16-166758,6,temporal_expected_end_window_uncapped_6m,1,3,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,21+
16-162783,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-163402,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-165866,6,temporal_expected_end_window_uncapped_6m,3,3,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-170680,6,temporal_expected_end_window_uncapped_6m,10,29,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-172610,6,temporal_expected_end_window_uncapped_6m,0,5,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-183461,6,temporal_expected_end_window_uncapped_6m,2,19,NAME_FALLBACK,2016,45,duration_imputed,DIGITAL_ICT,21+
16-184750,6,temporal_expected_end_window_uncapped_6m,1,4,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-173853,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-175178,6,temporal_expected_end_window_uncapped_6m,12,34,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-178183,6,temporal_expected_end_window_uncapped_6m,12,25,NAME_FALLBACK,2016,80,duration_imputed,DIGITAL_ICT,21+
16-180684,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,1 (single)
16-184522,6,temporal_expected_end_window_uncapped_6m,0,1,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,2-5
16-183705,6,temporal_expected_end_window_uncapped_6m,0,0,RAW_SIRET,2016,35,duration_imputed,DIGITAL_ICT,1 (single)
16-184210,6,temporal_expected_end_window_uncapped_6m,3,19,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-183509,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,6-20
16-176618,6,temporal_expected_end_window_uncapped_6m,0,5,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-173647,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,2-5
16-180522,6,temporal_expected_end_window_uncapped_6m,7,26,NAME_FALLBACK,2016,45,duration_imputed,DIGITAL_ICT,21+
16-175021,6,temporal_expected_end_window_uncapped_6m,6,39,NAME_FALLBACK,2016,71,duration_imputed,DIGITAL_ICT,21+
16-183156,6,temporal_expected_end_window_uncapped_6m,4,5,RAW_SIRET,2016,72,duration_imputed,DIGITAL_ICT,21+
16-172095,6,temporal_expected_end_window_uncapped_6m,0,7,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-177041,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,2-5
16-182034,6,temporal_expected_end_window_uncapped_6m,2,14,NAME_FALLBACK,2016,35,duration_imputed,DIGITAL_ICT,21+
16-179721,6,temporal_expected_end_window_uncapped_6m,1,19,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,21+
17-3293,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2017,45,duration_imputed,DIGITAL_ICT,6-20
17-8592,6,temporal_expected_end_window_uncapped_6m,0,5,NAME_FALLBACK,2017,35,duration_imputed,DIGITAL_ICT,21+
17-8714,6,temporal_expected_end_window_uncapped_6m,2,30,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-2217,6,temporal_expected_end_window_uncapped_6m,4,2,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-13004,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-9361,6,temporal_expected_end_window_uncapped_6m,9,31,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-14505,6,temporal_expected_end_window_uncapped_6m,0,5,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-1971,6,temporal_expected_end_window_uncapped_6m,0,1,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-14103,6,temporal_expected_end_window_uncapped_6m,2,6,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-2924,6,temporal_expected_end_window_uncapped_6m,0,0,RAW_SIRET,2017,72,duration_imputed,DIGITAL_ICT,1 (single)
17-13461,6,temporal_expected_end_window_uncapped_6m,20,86,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-15162,6,temporal_expected_end_window_uncapped_6m,1,3,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-3608,6,temporal_expected_end_window_uncapped_6m,1,0,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,2-5
17-3197,6,temporal_expected_end_window_uncapped_6m,2,16,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-8037,6,temporal_expected_end_window_uncapped_6m,6,27,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-10496,6,temporal_expected_end_window_uncapped_6m,3,4,NAME_FALLBACK,2017,30,duration_imputed,DIGITAL_ICT,21+
17-7154,6,temporal_expected_end_window_uncapped_6m,8,11,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-12394,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2017,32,duration_imputed,DIGITAL_ICT,2-5
17-9072,6,temporal_expected_end_window_uncapped_6m,1,4,NAME_FALLBACK,2017,30,duration_imputed,DIGITAL_ICT,21+
17-9629,6,temporal_expected_end_window_uncapped_6m,3,2,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-6085,6,temporal_expected_end_window_uncapped_6m,2,8,RAW_SIRET,2017,43,duration_imputed,DIGITAL_ICT,21+
17-6714,6,temporal_expected_end_window_uncapped_6m,0,8,RAW_SIRET,2017,72,duration_imputed,DIGITAL_ICT,21+
17-4904,6,temporal_expected_end_window_uncapped_6m,0,1,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,6-20
17-6000,6,temporal_expected_end_window_uncapped_6m,0,2,NAME_FALLBACK,2017,45,duration_imputed,DIGITAL_ICT,21+
17-14320,6,temporal_expected_end_window_uncapped_6m,0,3,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-14986,6,temporal_expected_end_window_uncapped_6m,8,31,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-23490,6,temporal_expected_end_window_uncapped_6m,1,8,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-15387,6,temporal_expected_end_window_uncapped_6m,3,29,NAME_FALLBACK,2017,66,duration_imputed,DIGITAL_ICT,21+
17-10967,6,temporal_expected_end_window_uncapped_6m,3,0,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,6-20
17-25253,6,temporal_expected_end_window_uncapped_6m,0,1,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,6-20
17-22310,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,2-5
17-15684,6,temporal_expected_end_window_uncapped_6m,0,16,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-20203,6,temporal_expected_end_window_uncapped_6m,3,2,NAME_FALLBACK,2017,30,duration_imputed,DIGITAL_ICT,21+
17-17888,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-19962,6,temporal_expected_end_window_uncapped_6m,0,5,NAME_FALLBACK,2017,32,duration_imputed,DIGITAL_ICT,21+
17-16255,6,temporal_expected_end_window_uncapped_6m,1,7,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-20854,6,temporal_expected_end_window_uncapped_6m,0,2,NAME_FALLBACK,2017,30,duration_imputed,DIGITAL_ICT,6-20
16-186228,6,temporal_expected_end_window_uncapped_6m,0,1,NAME_FALLBACK,2017,32,duration_imputed,DIGITAL_ICT,21+
17-25915,6,temporal_expected_end_window_uncapped_6m,10,28,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-22230,6,temporal_expected_end_window_uncapped_6m,7,7,NAME_FALLBACK,2017,35,duration_imputed,DIGITAL_ICT,21+
17-26666,6,temporal_expected_end_window_uncapped_6m,1,4,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-23085,6,temporal_expected_end_window_uncapped_6m,0,4,NAME_FALLBACK,2017,35,duration_imputed,DIGITAL_ICT,21+
17-18523,6,temporal_expected_end_window_uncapped_6m,2,16,NAME_FALLBACK,2017,92,duration_imputed,DIGITAL_ICT,21+
17-19635,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2017,32,duration_imputed,DIGITAL_ICT,21+
17-20859,6,temporal_expected_end_window_uncapped_6m,12,26,NAME_FALLBACK,2017,42,duration_imputed,DIGITAL_ICT,21+
17-20825,6,temporal_expected_end_window_uncapped_6m,6,22,NAME_FALLBACK,2017,32,duration_imputed,DIGITAL_ICT,21+
17-20659,6,temporal_expected_end_window_uncapped_6m,2,5,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-21659,6,temporal_expected_end_window_uncapped_6m,0,7,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-21818,6,temporal_expected_end_window_uncapped_6m,2,0,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,6-20
17-25692,6,temporal_expected_end_window_uncapped_6m,5,26,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-38998,6,temporal_expected_end_window_uncapped_6m,1,2,NAME_FALLBACK,2017,75,duration_imputed,DIGITAL_ICT,6-20
17-43993,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2017,45,duration_imputed,DIGITAL_ICT,2-5
17-32165,6,temporal_expected_end_window_uncapped_6m,1,16,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-37269,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-39457,6,temporal_expected_end_window_uncapped_6m,0,3,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-33827,6,temporal_expected_end_window_uncapped_6m,7,11,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-29415,6,temporal_expected_end_window_uncapped_6m,13,28,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-31647,6,temporal_expected_end_window_uncapped_6m,0,0,RAW_SIRET,2017,32,duration_imputed,DIGITAL_ICT,2-5
17-35759,6,temporal_expected_end_window_uncapped_6m,4,31,RAW_SIRET,2017,72,duration_imputed,DIGITAL_ICT,21+
17-39093,6,temporal_expected_end_window_uncapped_6m,0,4,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-37238,6,temporal_expected_end_window_uncapped_6m,0,2,NAME_FALLBACK,2017,71,duration_imputed,DIGITAL_ICT,6-20
17-44864,6,temporal_expected_end_window_uncapped_6m,0,4,NAME_FALLBACK,2017,30,duration_imputed,DIGITAL_ICT,21+
17-35511,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,6-20
17-37863,6,temporal_expected_end_window_uncapped_6m,5,11,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-30623,6,temporal_expected_end_window_uncapped_6m,13,24,NAME_FALLBACK,2017,42,duration_imputed,DIGITAL_ICT,21+
17-32213,6,temporal_expected_end_window_uncapped_6m,3,14,NAME_FALLBACK,2017,79,duration_imputed,DIGITAL_ICT,21+
17-40324,6,temporal_expected_end_window_uncapped_6m,0,6,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-38078,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-37945,6,temporal_expected_end_window_uncapped_6m,5,11,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-39998,6,temporal_expected_end_window_uncapped_6m,0,15,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-35545,6,temporal_expected_end_window_uncapped_6m,11,26,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-31411,6,temporal_expected_end_window_uncapped_6m,0,2,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-32203,6,temporal_expected_end_window_uncapped_6m,2,15,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-34018,6,temporal_expected_end_window_uncapped_6m,19,28,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-39483,6,temporal_expected_end_window_uncapped_6m,6,9,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-23552,6,temporal_expected_end_window_uncapped_6m,2,36,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-36725,6,temporal_expected_end_window_uncapped_6m,0,3,NAME_FALLBACK,2017,35,duration_imputed,DIGITAL_ICT,21+
17-47703,6,temporal_expected_end_window_uncapped_6m,5,6,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-54834,6,temporal_expected_end_window_uncapped_6m,0,14,NAME_FALLBACK,2017,30,duration_imputed,DIGITAL_ICT,21+
17-60124,6,temporal_expected_end_window_uncapped_6m,6,25,NAME_FALLBACK,2017,45,duration_imputed,DIGITAL_ICT,21+
17-51018,6,temporal_expected_end_window_uncapped_6m,1,2,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-49707,6,temporal_expected_end_window_uncapped_6m,1,6,NAME_FALLBACK,2017,50,duration_imputed,DIGITAL_ICT,21+
17-53947,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-44758,6,temporal_expected_end_window_uncapped_6m,0,0,RAW_SIRET,2017,72,duration_imputed,DIGITAL_ICT,2-5
17-47467,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2017,32,duration_imputed,DIGITAL_ICT,6-20
17-51157,6,temporal_expected_end_window_uncapped_6m,17,93,NAME_FALLBACK,2017,30,duration_imputed,DIGITAL_ICT,21+
17-58486,6,temporal_expected_end_window_uncapped_6m,9,28,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-58214,6,temporal_expected_end_window_uncapped_6m,18,90,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-47930,6,temporal_expected_end_window_uncapped_6m,0,0,RAW_SIRET,2017,48,duration_imputed,DIGITAL_ICT,6-20
17-50132,6,temporal_expected_end_window_uncapped_6m,1,7,NAME_FALLBACK,2017,79,duration_imputed,DIGITAL_ICT,21+
17-54861,6,temporal_expected_end_window_uncapped_6m,1,2,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-56452,6,temporal_expected_end_window_uncapped_6m,8,27,RAW_SIRET,2017,30,duration_imputed,DIGITAL_ICT,21+
17-53291,6,temporal_expected_end_window_uncapped_6m,3,6,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-55087,6,temporal_expected_end_window_uncapped_6m,28,81,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-46886,6,temporal_expected_end_window_uncapped_6m,0,2,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-58059,6,temporal_expected_end_window_uncapped_6m,0,0,NAME_FALLBACK,2017,45,duration_imputed,DIGITAL_ICT,21+
17-4453,6,temporal_expected_end_window_uncapped_6m,0,3,NAME_FALLBACK,2017,64,duration_imputed,DIGITAL_ICT,6-20
17-53475,6,temporal_expected_end_window_uncapped_6m,2,20,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-44607,6,temporal_expected_end_window_uncapped_6m,9,37,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-47832,6,temporal_expected_end_window_uncapped_6m,0,1,NAME_FALLBACK,2017,32,duration_imputed,DIGITAL_ICT,21+
17-48667,6,temporal_expected_end_window_uncapped_6m,4,24,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-48717,6,temporal_expected_end_window_uncapped_6m,1,9,RAW_SIRET,2017,30,duration_imputed,DIGITAL_ICT,21+
17-56720,6,temporal_expected_end_window_uncapped_6m,0,2,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,6-20
17-50845,6,temporal_expected_end_window_uncapped_6m,29,80,NAME_FALLBACK,2017,,duration_imputed,DIGITAL_ICT,21+
17-48519,6,temporal_expected_end_window_uncapped_6m,0,4,NAME_FALLBACK,2017,48,duration_imputed,DIGITAL_ICT,21+
17-58113,6,temporal_expected_end_window_uncapped_6m,1,2,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-45104,6,temporal_expected_end_window_uncapped_6m,2,11,NAME_FALLBACK,2017,32,duration_imputed,DIGITAL_ICT,21+
17-48788,6,temporal_expected_end_window_uncapped_6m,9,36,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
17-61541,6,temporal_expected_end_window_uncapped_6m,10,26,NAME_FALLBACK,2017,72,duration_imputed,DIGITAL_ICT,21+
