identity_level,identity_value,name_a,name_b,raw_name_a,raw_name_b,sequence_similarity,token_jaccard,first_date,last_date,years_between_forms,transformation_labels,n_notices_identity,n_normalized_names_identity,activity_level
SIREN,173500059,cc bretagne porte de loire communaute,universite rennes 2,CC BRETAGNE PORTE DE LOIRE COMMUNAUTE,Université Rennes 2,0.25,0.0,2025-04-09,2026-02-04,0.8240930869267625,location_added;department_or_service_added,38,27,21+
SIREN,173500059,cc bretagne porte de loire communaute,ville de saint-malo,CC BRETAGNE PORTE DE LOIRE COMMUNAUTE,Ville de Saint-Malo,0.25,0.1111111111111111,2024-02-06,2026-02-04,1.995893223819302,location_added;potential_historical_name_change,38,27,21+
SIREN,173500059,cc bretagne porte de loire communaute,ville inzinzac-lochrist,CC BRETAGNE PORTE DE LOIRE COMMUNAUTE,Ville Inzinzac-Lochrist,0.23333333333333334,0.0,2024-04-26,2026-02-04,1.7768651608487338,location_added;potential_historical_name_change,38,27,21+
SIREN,173500059,cc pleyben-chateaulin-porzay,commune de bain de bretagne,CC PLEYBEN-CHATEAULIN-PORZAY,COMMUNE DE BAIN DE BRETAGNE,0.36363636363636365,0.0,2024-02-20,2024-05-16,0.23545516769336072,other_or_unclear,38,27,21+
SIREN,173500059,cc pleyben-chateaulin-porzay,commune de cesson-sevigne,CC PLEYBEN-CHATEAULIN-PORZAY,COMMUNE DE CESSON-SEVIGNE,0.3018867924528302,0.0,2024-02-27,2024-03-21,0.06297056810403832,other_or_unclear,38,27,21+
SIREN,173500059,cc pleyben-chateaulin-porzay,direction interdepartementale des routes ouest dir ouest,CC PLEYBEN-CHATEAULIN-PORZAY,Direction interdépartementale des routes ouest DIR Ouest,0.30952380952380953,0.0,2024-03-13,2025-04-17,1.0951403148528405,department_or_service_added;establishment_vs_legal_unit_name;potential_historical_name_change,38,27,21+
SIREN,173500059,cc pleyben-chateaulin-porzay,direction interregionale de la protection judiciaire de la jeunesse - grand-ouest,CC PLEYBEN-CHATEAULIN-PORZAY,Direction Interrégionale de la Protection Judiciaire de la Jeunesse - Grand-Ouest,0.16822429906542055,0.0,2024-03-13,2024-10-15,0.5913757700205339,department_or_service_added;establishment_vs_legal_unit_name,38,27,21+
SIREN,173500059,cc pleyben-chateaulin-porzay,eau du pays de fougeres,CC PLEYBEN-CHATEAULIN-PORZAY,EAU DU PAYS DE FOUGERES,0.27450980392156865,0.0,2024-03-13,2024-05-24,0.1971252566735113,location_added,38,27,21+
SIREN,173500059,cc pleyben-chateaulin-porzay,etablissement du service d infrastructure de la defense de rennes,CC PLEYBEN-CHATEAULIN-PORZAY,Etablissement du Service d'Infrastructure de la Défense de Rennes,0.23655913978494625,0.0,2024-03-13,2024-05-16,0.17522245037645448,department_or_service_added;establishment_vs_legal_unit_name,38,27,21+
SIREN,173500059,cc pleyben-chateaulin-porzay,mairie de langon,CC PLEYBEN-CHATEAULIN-PORZAY,MAIRIE DE LANGON,0.18181818181818182,0.0,2024-03-13,2024-04-25,0.11772758384668036,other_or_unclear,38,27,21+
SIREN,173500059,cc pleyben-chateaulin-porzay,mairie de larmor-plage,CC PLEYBEN-CHATEAULIN-PORZAY,mairie de Larmor-Plage,0.16,0.0,2024-03-13,2024-05-08,0.15331964407939766,other_or_unclear,38,27,21+
SIREN,173500059,cc pleyben-chateaulin-porzay,plate-forme commissariat ouest rennes,CC PLEYBEN-CHATEAULIN-PORZAY,PLATE-FORME COMMISSARIAT OUEST (RENNES),0.27692307692307694,0.0,2024-03-06,2024-03-21,0.04106776180698152,other_or_unclear,38,27,21+
SIREN,173500059,cc pleyben-chateaulin-porzay,podeliha,CC PLEYBEN-CHATEAULIN-PORZAY,PODELIHA,0.2222222222222222,0.0,2024-03-13,2024-05-29,0.2108145106091718,other_or_unclear,38,27,21+
SIREN,173500059,cc pleyben-chateaulin-porzay,quimper bretagne occidentale,CC PLEYBEN-CHATEAULIN-PORZAY,Quimper Bretagne Occidentale,0.14285714285714285,0.0,2024-03-13,2024-12-22,0.7775496235455168,other_or_unclear,38,27,21+
SIREN,173500059,cc pleyben-chateaulin-porzay,redon agglomeration,CC PLEYBEN-CHATEAULIN-PORZAY,REDON AGGLOMERATION,0.2978723404255319,0.0,2024-03-13,2026-04-16,2.0917180013689256,potential_historical_name_change,38,27,21+
SIREN,173500059,cc pleyben-chateaulin-porzay,region bretagne,CC PLEYBEN-CHATEAULIN-PORZAY,Région Bretagne,0.23255813953488372,0.0,2024-03-13,2025-02-06,0.9034907597535934,other_or_unclear,38,27,21+
SIREN,173500059,cc pleyben-chateaulin-porzay,sas avensia agissant au nom et pour le compte de l esid de rennes,CC PLEYBEN-CHATEAULIN-PORZAY,"SAS AVENSIA 
agissant au nom et pour le compte de l'ESID de Rennes",0.27956989247311825,0.0,2024-03-13,2024-10-12,0.5831622176591376,other_or_unclear,38,27,21+
SIREN,173500059,cc pleyben-chateaulin-porzay,sdis 76,CC PLEYBEN-CHATEAULIN-PORZAY,SDIS 76,0.05714285714285714,0.0,2024-03-13,2024-05-30,0.2135523613963039,other_or_unclear,38,27,21+
SIREN,173500059,cc pleyben-chateaulin-porzay,sembreizh pour le compte de la region bretagne,CC PLEYBEN-CHATEAULIN-PORZAY,SEMBREIZH pour le compte de la REGION BRETAGNE,0.24324324324324326,0.0,2024-03-13,2024-03-31,0.049281314168377825,other_or_unclear,38,27,21+
SIREN,173500059,cc pleyben-chateaulin-porzay,service d infrastructure de la defense nord-ouest,CC PLEYBEN-CHATEAULIN-PORZAY,Service d'Infrastructure de la Défense Nord-Ouest,0.2857142857142857,0.0,2024-03-13,2025-02-08,0.9089664613278576,department_or_service_added;establishment_vs_legal_unit_name,38,27,21+
SIREN,173500059,cc pleyben-chateaulin-porzay,smictom des pays de vilaine,CC PLEYBEN-CHATEAULIN-PORZAY,Smictom des Pays de Vilaine,0.2545454545454545,0.0,2024-03-01,2025-04-13,1.1170431211498972,location_added;potential_historical_name_change,38,27,21+
SIREN,173500059,cc pleyben-chateaulin-porzay,territoires publics mandataire agissant au nom et pour le compte de rennes metropole,CC PLEYBEN-CHATEAULIN-PORZAY,"TERRITOIRES PUBLICS
Mandataire agissant au nom et pour le compte de Rennes Métropole",0.25,0.0,2024-03-13,2026-05-15,2.1711156741957565,potential_historical_name_change,38,27,21+
SIREN,173500059,cc pleyben-chateaulin-porzay,tribunal administratif de rennes,CC PLEYBEN-CHATEAULIN-PORZAY,Tribunal administratif de Rennes,0.16666666666666666,0.0,2024-02-25,2024-03-21,0.06844626967830253,other_or_unclear,38,27,21+
SIREN,173500059,cc pleyben-chateaulin-porzay,universite bretagne sud direction des affaires financieres,CC PLEYBEN-CHATEAULIN-PORZAY,"UNIVERSITE BRETAGNE SUD
Direction des affaires financières",0.18604651162790697,0.0,2024-03-01,2024-05-19,0.216290212183436,department_or_service_added;establishment_vs_legal_unit_name,38,27,21+
SIREN,173500059,cc pleyben-chateaulin-porzay,universite rennes 2,CC PLEYBEN-CHATEAULIN-PORZAY,Université Rennes 2,0.1702127659574468,0.0,2024-03-13,2025-04-09,1.0732375085557837,department_or_service_added;potential_historical_name_change,38,27,21+
SIREN,173500059,cc pleyben-chateaulin-porzay,ville de saint-malo,CC PLEYBEN-CHATEAULIN-PORZAY,Ville de Saint-Malo,0.3829787234042553,0.0,2024-02-06,2024-03-21,0.12046543463381246,location_added,38,27,21+
SIREN,173500059,cc pleyben-chateaulin-porzay,ville inzinzac-lochrist,CC PLEYBEN-CHATEAULIN-PORZAY,Ville Inzinzac-Lochrist,0.23529411764705882,0.0,2024-03-13,2024-04-26,0.12046543463381246,other_or_unclear,38,27,21+
SIREN,173500059,commune de bain de bretagne,commune de cesson-sevigne,COMMUNE DE BAIN DE BRETAGNE,COMMUNE DE CESSON-SEVIGNE,0.6538461538461539,0.3333333333333333,2024-02-20,2024-05-16,0.23545516769336072,other_or_unclear,38,27,21+
SIREN,173500059,commune de bain de bretagne,direction interdepartementale des routes ouest dir ouest,COMMUNE DE BAIN DE BRETAGNE,Direction interdépartementale des routes ouest DIR Ouest,0.3132530120481928,0.0,2024-02-20,2025-04-17,1.1553730321697468,department_or_service_added;establishment_vs_legal_unit_name;potential_historical_name_change,38,27,21+
SIREN,173500059,commune de bain de bretagne,direction interregionale de la protection judiciaire de la jeunesse - grand-ouest,COMMUNE DE BAIN DE BRETAGNE,Direction Interrégionale de la Protection Judiciaire de la Jeunesse - Grand-Ouest,0.32075471698113206,0.08333333333333333,2024-02-20,2024-10-15,0.6516084873374401,department_or_service_added;establishment_vs_legal_unit_name,38,27,21+
SIREN,173500059,commune de bain de bretagne,eau du pays de fougeres,COMMUNE DE BAIN DE BRETAGNE,EAU DU PAYS DE FOUGERES,0.32,0.125,2024-02-20,2024-05-24,0.25735797399041754,location_added,38,27,21+
SIREN,173500059,commune de bain de bretagne,etablissement du service d infrastructure de la defense de rennes,COMMUNE DE BAIN DE BRETAGNE,Etablissement du Service d'Infrastructure de la Défense de Rennes,0.3695652173913043,0.08333333333333333,2024-02-20,2024-05-16,0.23545516769336072,department_or_service_added;establishment_vs_legal_unit_name,38,27,21+
SIREN,173500059,commune de bain de bretagne,mairie de langon,COMMUNE DE BAIN DE BRETAGNE,MAIRIE DE LANGON,0.46511627906976744,0.16666666666666666,2024-02-20,2024-05-16,0.23545516769336072,other_or_unclear,38,27,21+
SIREN,173500059,commune de bain de bretagne,mairie de larmor-plage,COMMUNE DE BAIN DE BRETAGNE,mairie de Larmor-Plage,0.4489795918367347,0.14285714285714285,2024-02-20,2024-05-16,0.23545516769336072,other_or_unclear,38,27,21+
SIREN,173500059,commune de bain de bretagne,plate-forme commissariat ouest rennes,COMMUNE DE BAIN DE BRETAGNE,PLATE-FORME COMMISSARIAT OUEST (RENNES),0.21875,0.0,2024-02-20,2024-05-16,0.23545516769336072,other_or_unclear,38,27,21+
SIREN,173500059,commune de bain de bretagne,podeliha,COMMUNE DE BAIN DE BRETAGNE,PODELIHA,0.22857142857142856,0.0,2024-02-20,2024-05-29,0.27104722792607805,other_or_unclear,38,27,21+
SIREN,173500059,commune de bain de bretagne,quimper bretagne occidentale,COMMUNE DE BAIN DE BRETAGNE,Quimper Bretagne Occidentale,0.4,0.16666666666666666,2024-02-20,2024-12-22,0.837782340862423,other_or_unclear,38,27,21+
SIREN,173500059,commune de bain de bretagne,redon agglomeration,COMMUNE DE BAIN DE BRETAGNE,REDON AGGLOMERATION,0.13043478260869565,0.0,2024-02-20,2026-04-16,2.1519507186858315,potential_historical_name_change,38,27,21+
SIREN,173500059,commune de bain de bretagne,region bretagne,COMMUNE DE BAIN DE BRETAGNE,Région Bretagne,0.5238095238095238,0.2,2024-02-20,2025-02-06,0.9637234770704997,other_or_unclear,38,27,21+
SIREN,173500059,commune de bain de bretagne,sas avensia agissant au nom et pour le compte de l esid de rennes,COMMUNE DE BAIN DE BRETAGNE,"SAS AVENSIA 
agissant au nom et pour le compte de l'ESID de Rennes",0.3695652173913043,0.0625,2024-02-20,2024-10-12,0.6433949349760438,other_or_unclear,38,27,21+
SIREN,173500059,commune de bain de bretagne,sdis 76,COMMUNE DE BAIN DE BRETAGNE,SDIS 76,0.058823529411764705,0.0,2024-02-20,2024-05-30,0.2737850787132101,other_or_unclear,38,27,21+
SIREN,173500059,commune de bain de bretagne,sembreizh pour le compte de la region bretagne,COMMUNE DE BAIN DE BRETAGNE,SEMBREIZH pour le compte de la REGION BRETAGNE,0.547945205479452,0.2,2024-02-20,2024-05-16,0.23545516769336072,other_or_unclear,38,27,21+
SIREN,173500059,commune de bain de bretagne,service d infrastructure de la defense nord-ouest,COMMUNE DE BAIN DE BRETAGNE,Service d'Infrastructure de la Défense Nord-Ouest,0.39473684210526316,0.09090909090909091,2024-02-20,2025-02-08,0.9691991786447639,department_or_service_added;establishment_vs_legal_unit_name,38,27,21+
SIREN,173500059,commune de bain de bretagne,smictom des pays de vilaine,COMMUNE DE BAIN DE BRETAGNE,Smictom des Pays de Vilaine,0.4444444444444444,0.125,2024-02-20,2025-04-13,1.1444216290212184,location_added;potential_historical_name_change,38,27,21+
SIREN,173500059,commune de bain de bretagne,territoires publics mandataire agissant au nom et pour le compte de rennes metropole,COMMUNE DE BAIN DE BRETAGNE,"TERRITOIRES PUBLICS
Mandataire agissant au nom et pour le compte de Rennes Métropole",0.21621621621621623,0.0625,2024-02-20,2026-05-15,2.2313483915126624,potential_historical_name_change,38,27,21+
SIREN,173500059,commune de bain de bretagne,tribunal administratif de rennes,COMMUNE DE BAIN DE BRETAGNE,Tribunal administratif de Rennes,0.3389830508474576,0.14285714285714285,2024-02-20,2024-05-16,0.23545516769336072,other_or_unclear,38,27,21+
SIREN,173500059,commune de bain de bretagne,universite bretagne sud direction des affaires financieres,COMMUNE DE BAIN DE BRETAGNE,"UNIVERSITE BRETAGNE SUD
Direction des affaires financières",0.32941176470588235,0.1,2024-02-20,2024-05-19,0.243668720054757,department_or_service_added;establishment_vs_legal_unit_name,38,27,21+
SIREN,173500059,commune de bain de bretagne,universite rennes 2,COMMUNE DE BAIN DE BRETAGNE,Université Rennes 2,0.34782608695652173,0.0,2024-02-20,2025-04-09,1.1334702258726899,department_or_service_added;potential_historical_name_change,38,27,21+
SIREN,173500059,commune de bain de bretagne,ville de saint-malo,COMMUNE DE BAIN DE BRETAGNE,Ville de Saint-Malo,0.43478260869565216,0.14285714285714285,2024-02-06,2024-05-16,0.2737850787132101,location_added,38,27,21+
SIREN,173500059,commune de bain de bretagne,ville inzinzac-lochrist,COMMUNE DE BAIN DE BRETAGNE,Ville Inzinzac-Lochrist,0.28,0.0,2024-02-20,2024-05-16,0.23545516769336072,other_or_unclear,38,27,21+
SIREN,173500059,commune de cesson-sevigne,direction interdepartementale des routes ouest dir ouest,COMMUNE DE CESSON-SEVIGNE,Direction interdépartementale des routes ouest DIR Ouest,0.345679012345679,0.0,2024-02-27,2025-04-17,1.136208076659822,department_or_service_added;establishment_vs_legal_unit_name;potential_historical_name_change,38,27,21+
SIREN,173500059,commune de cesson-sevigne,direction interregionale de la protection judiciaire de la jeunesse - grand-ouest,COMMUNE DE CESSON-SEVIGNE,Direction Interrégionale de la Protection Judiciaire de la Jeunesse - Grand-Ouest,0.2692307692307692,0.08333333333333333,2024-02-27,2024-10-15,0.6324435318275154,department_or_service_added;establishment_vs_legal_unit_name,38,27,21+
SIREN,173500059,commune de cesson-sevigne,eau du pays de fougeres,COMMUNE DE CESSON-SEVIGNE,EAU DU PAYS DE FOUGERES,0.2916666666666667,0.125,2024-02-27,2024-05-24,0.23819301848049282,location_added,38,27,21+
SIREN,173500059,commune de cesson-sevigne,etablissement du service d infrastructure de la defense de rennes,COMMUNE DE CESSON-SEVIGNE,Etablissement du Service d'Infrastructure de la Défense de Rennes,0.2,0.08333333333333333,2024-02-27,2024-05-16,0.216290212183436,department_or_service_added;establishment_vs_legal_unit_name,38,27,21+
SIREN,173500059,commune de cesson-sevigne,mairie de langon,COMMUNE DE CESSON-SEVIGNE,MAIRIE DE LANGON,0.3902439024390244,0.16666666666666666,2024-02-27,2024-04-25,0.15879534565366188,other_or_unclear,38,27,21+
SIREN,173500059,commune de cesson-sevigne,mairie de larmor-plage,COMMUNE DE CESSON-SEVIGNE,mairie de Larmor-Plage,0.2978723404255319,0.14285714285714285,2024-02-27,2024-05-08,0.1943874058863792,other_or_unclear,38,27,21+
SIREN,173500059,commune de cesson-sevigne,plate-forme commissariat ouest rennes,COMMUNE DE CESSON-SEVIGNE,PLATE-FORME COMMISSARIAT OUEST (RENNES),0.25806451612903225,0.0,2024-02-27,2024-03-06,0.02190280629705681,other_or_unclear,38,27,21+
SIREN,173500059,commune de cesson-sevigne,podeliha,COMMUNE DE CESSON-SEVIGNE,PODELIHA,0.24242424242424243,0.0,2024-02-27,2024-05-29,0.2518822724161533,other_or_unclear,38,27,21+
SIREN,173500059,commune de cesson-sevigne,quimper bretagne occidentale,COMMUNE DE CESSON-SEVIGNE,Quimper Bretagne Occidentale,0.2641509433962264,0.0,2024-02-27,2024-12-22,0.8186173853524983,other_or_unclear,38,27,21+
SIREN,173500059,commune de cesson-sevigne,redon agglomeration,COMMUNE DE CESSON-SEVIGNE,REDON AGGLOMERATION,0.36363636363636365,0.0,2024-02-27,2026-04-16,2.132785763175907,potential_historical_name_change,38,27,21+
SIREN,173500059,commune de cesson-sevigne,region bretagne,COMMUNE DE CESSON-SEVIGNE,Région Bretagne,0.4,0.0,2024-02-27,2025-02-06,0.944558521560575,other_or_unclear,38,27,21+
SIREN,173500059,commune de cesson-sevigne,sas avensia agissant au nom et pour le compte de l esid de rennes,COMMUNE DE CESSON-SEVIGNE,"SAS AVENSIA 
agissant au nom et pour le compte de l'ESID de Rennes",0.28888888888888886,0.0625,2024-02-27,2024-10-12,0.6242299794661191,other_or_unclear,38,27,21+
SIREN,173500059,commune de cesson-sevigne,sdis 76,COMMUNE DE CESSON-SEVIGNE,SDIS 76,0.0625,0.0,2024-02-27,2024-05-30,0.2546201232032854,other_or_unclear,38,27,21+
SIREN,173500059,commune de cesson-sevigne,sembreizh pour le compte de la region bretagne,COMMUNE DE CESSON-SEVIGNE,SEMBREIZH pour le compte de la REGION BRETAGNE,0.4507042253521127,0.09090909090909091,2024-02-27,2024-03-31,0.09034907597535935,other_or_unclear,38,27,21+
SIREN,173500059,commune de cesson-sevigne,service d infrastructure de la defense nord-ouest,COMMUNE DE CESSON-SEVIGNE,Service d'Infrastructure de la Défense Nord-Ouest,0.24324324324324326,0.09090909090909091,2024-02-27,2025-02-08,0.9500342231348392,department_or_service_added;establishment_vs_legal_unit_name,38,27,21+
SIREN,173500059,commune de cesson-sevigne,smictom des pays de vilaine,COMMUNE DE CESSON-SEVIGNE,Smictom des Pays de Vilaine,0.46153846153846156,0.125,2024-02-27,2025-04-13,1.1252566735112937,location_added;potential_historical_name_change,38,27,21+
SIREN,173500059,commune de cesson-sevigne,territoires publics mandataire agissant au nom et pour le compte de rennes metropole,COMMUNE DE CESSON-SEVIGNE,"TERRITOIRES PUBLICS
Mandataire agissant au nom et pour le compte de Rennes Métropole",0.22018348623853212,0.0625,2024-02-27,2026-05-15,2.212183436002738,potential_historical_name_change,38,27,21+
SIREN,173500059,commune de cesson-sevigne,tribunal administratif de rennes,COMMUNE DE CESSON-SEVIGNE,Tribunal administratif de Rennes,0.2807017543859649,0.14285714285714285,2024-02-25,2024-02-27,0.0054757015742642025,other_or_unclear,38,27,21+
SIREN,173500059,commune de cesson-sevigne,universite bretagne sud direction des affaires financieres,COMMUNE DE CESSON-SEVIGNE,"UNIVERSITE BRETAGNE SUD
Direction des affaires financières",0.3614457831325301,0.0,2024-02-27,2024-05-19,0.2245037645448323,department_or_service_added;establishment_vs_legal_unit_name,38,27,21+
SIREN,173500059,commune de cesson-sevigne,universite rennes 2,COMMUNE DE CESSON-SEVIGNE,Université Rennes 2,0.36363636363636365,0.0,2024-02-27,2025-04-09,1.1143052703627652,department_or_service_added;potential_historical_name_change,38,27,21+
SIREN,173500059,commune de cesson-sevigne,ville de saint-malo,COMMUNE DE CESSON-SEVIGNE,Ville de Saint-Malo,0.3181818181818182,0.14285714285714285,2024-02-06,2024-02-27,0.057494866529774126,location_added,38,27,21+
SIREN,173500059,commune de cesson-sevigne,ville inzinzac-lochrist,COMMUNE DE CESSON-SEVIGNE,Ville Inzinzac-Lochrist,0.20833333333333334,0.0,2024-02-27,2024-04-26,0.16153319644079397,other_or_unclear,38,27,21+
SIREN,173500059,direction interdepartementale des routes ouest dir ouest,direction interregionale de la protection judiciaire de la jeunesse - grand-ouest,Direction interdépartementale des routes ouest DIR Ouest,Direction Interrégionale de la Protection Judiciaire de la Jeunesse - Grand-Ouest,0.5185185185185185,0.15384615384615385,2024-05-31,2025-04-17,0.8788501026694046,other_or_unclear,38,27,21+
SIREN,173500059,direction interdepartementale des routes ouest dir ouest,eau du pays de fougeres,Direction interdépartementale des routes ouest DIR Ouest,EAU DU PAYS DE FOUGERES,0.3037974683544304,0.0,2024-05-24,2025-04-17,0.8980150581793293,location_added;department_or_service_added;establishment_vs_legal_unit_name,38,27,21+
SIREN,173500059,direction interdepartementale des routes ouest dir ouest,etablissement du service d infrastructure de la defense de rennes,Direction interdépartementale des routes ouest DIR Ouest,Etablissement du Service d'Infrastructure de la Défense de Rennes,0.2644628099173554,0.0,2024-05-16,2025-04-17,0.919917864476386,department_or_service_added;establishment_vs_legal_unit_name,38,27,21+
SIREN,173500059,direction interdepartementale des routes ouest dir ouest,mairie de langon,Direction interdépartementale des routes ouest DIR Ouest,MAIRIE DE LANGON,0.25,0.0,2024-04-25,2025-04-17,0.9774127310061602,department_or_service_added;establishment_vs_legal_unit_name,38,27,21+
SIREN,173500059,direction interdepartementale des routes ouest dir ouest,mairie de larmor-plage,Direction interdépartementale des routes ouest DIR Ouest,mairie de Larmor-Plage,0.3333333333333333,0.0,2024-05-08,2025-04-17,0.9418206707734429,department_or_service_added;establishment_vs_legal_unit_name,38,27,21+
SIREN,173500059,direction interdepartementale des routes ouest dir ouest,plate-forme commissariat ouest rennes,Direction interdépartementale des routes ouest DIR Ouest,PLATE-FORME COMMISSARIAT OUEST (RENNES),0.3655913978494624,0.1,2024-03-06,2025-04-17,1.1143052703627652,department_or_service_added;establishment_vs_legal_unit_name;potential_historical_name_change,38,27,21+
SIREN,173500059,direction interdepartementale des routes ouest dir ouest,podeliha,Direction interdépartementale des routes ouest DIR Ouest,PODELIHA,0.125,0.0,2024-04-05,2025-04-17,1.0321697467488022,department_or_service_added;establishment_vs_legal_unit_name;potential_historical_name_change,38,27,21+
SIREN,173500059,direction interdepartementale des routes ouest dir ouest,quimper bretagne occidentale,Direction interdépartementale des routes ouest DIR Ouest,Quimper Bretagne Occidentale,0.2857142857142857,0.0,2024-05-31,2025-04-17,0.8788501026694046,department_or_service_added;establishment_vs_legal_unit_name,38,27,21+
SIREN,173500059,direction interdepartementale des routes ouest dir ouest,redon agglomeration,Direction interdépartementale des routes ouest DIR Ouest,REDON AGGLOMERATION,0.16,0.0,2024-05-31,2026-04-16,1.8754277891854894,department_or_service_added;establishment_vs_legal_unit_name;potential_historical_name_change,38,27,21+
SIREN,173500059,direction interdepartementale des routes ouest dir ouest,region bretagne,Direction interdépartementale des routes ouest DIR Ouest,Région Bretagne,0.28169014084507044,0.0,2024-05-31,2025-04-17,0.8788501026694046,department_or_service_added;establishment_vs_legal_unit_name,38,27,21+
SIREN,173500059,direction interdepartementale des routes ouest dir ouest,sas avensia agissant au nom et pour le compte de l esid de rennes,Direction interdépartementale des routes ouest DIR Ouest,"SAS AVENSIA 
agissant au nom et pour le compte de l'ESID de Rennes",0.2975206611570248,0.0,2024-05-31,2025-04-17,0.8788501026694046,department_or_service_added;establishment_vs_legal_unit_name,38,27,21+
SIREN,173500059,direction interdepartementale des routes ouest dir ouest,sdis 76,Direction interdépartementale des routes ouest DIR Ouest,SDIS 76,0.12698412698412698,0.0,2024-05-30,2025-04-17,0.8815879534565366,department_or_service_added;establishment_vs_legal_unit_name,38,27,21+
SIREN,173500059,direction interdepartementale des routes ouest dir ouest,sembreizh pour le compte de la region bretagne,Direction interdépartementale des routes ouest DIR Ouest,SEMBREIZH pour le compte de la REGION BRETAGNE,0.23529411764705882,0.0,2024-03-31,2025-04-17,1.0458590006844628,department_or_service_added;establishment_vs_legal_unit_name;potential_historical_name_change,38,27,21+
SIREN,173500059,direction interdepartementale des routes ouest dir ouest,service d infrastructure de la defense nord-ouest,Direction interdépartementale des routes ouest DIR Ouest,Service d'Infrastructure de la Défense Nord-Ouest,0.38095238095238093,0.07692307692307693,2024-05-31,2025-04-17,0.8788501026694046,department_or_service_added;establishment_vs_legal_unit_name,38,27,21+
SIREN,173500059,direction interdepartementale des routes ouest dir ouest,smictom des pays de vilaine,Direction interdépartementale des routes ouest DIR Ouest,Smictom des Pays de Vilaine,0.3855421686746988,0.1,2024-03-01,2025-04-17,1.1279945242984257,location_added;department_or_service_added;establishment_vs_legal_unit_name;potential_historical_name_change,38,27,21+
SIREN,173500059,direction interdepartementale des routes ouest dir ouest,territoires publics mandataire agissant au nom et pour le compte de rennes metropole,Direction interdépartementale des routes ouest DIR Ouest,"TERRITOIRES PUBLICS
Mandataire agissant au nom et pour le compte de Rennes Métropole",0.37142857142857144,0.0,2024-05-31,2026-05-15,1.9548254620123204,department_or_service_added;establishment_vs_legal_unit_name;potential_historical_name_change,38,27,21+
SIREN,173500059,direction interdepartementale des routes ouest dir ouest,tribunal administratif de rennes,Direction interdépartementale des routes ouest DIR Ouest,Tribunal administratif de Rennes,0.2727272727272727,0.0,2024-02-25,2025-04-17,1.1416837782340863,department_or_service_added;establishment_vs_legal_unit_name;potential_historical_name_change,38,27,21+
SIREN,173500059,direction interdepartementale des routes ouest dir ouest,universite bretagne sud direction des affaires financieres,Direction interdépartementale des routes ouest DIR Ouest,"UNIVERSITE BRETAGNE SUD
Direction des affaires financières",0.3508771929824561,0.18181818181818182,2024-03-01,2025-04-17,1.1279945242984257,department_or_service_added;potential_historical_name_change,38,27,21+
SIREN,173500059,direction interdepartementale des routes ouest dir ouest,universite rennes 2,Direction interdépartementale des routes ouest DIR Ouest,Université Rennes 2,0.21333333333333335,0.0,2024-05-31,2025-04-17,0.8788501026694046,department_or_service_added;establishment_vs_legal_unit_name,38,27,21+
SIREN,173500059,direction interdepartementale des routes ouest dir ouest,ville de saint-malo,Direction interdépartementale des routes ouest DIR Ouest,Ville de Saint-Malo,0.26666666666666666,0.0,2024-02-06,2025-04-17,1.1937029431895962,location_added;department_or_service_added;establishment_vs_legal_unit_name;potential_historical_name_change,38,27,21+
SIREN,173500059,direction interdepartementale des routes ouest dir ouest,ville inzinzac-lochrist,Direction interdépartementale des routes ouest DIR Ouest,Ville Inzinzac-Lochrist,0.20253164556962025,0.0,2024-04-26,2025-04-17,0.974674880219028,department_or_service_added;establishment_vs_legal_unit_name,38,27,21+
SIREN,173500059,direction interregionale de la protection judiciaire de la jeunesse - grand-ouest,eau du pays de fougeres,Direction Interrégionale de la Protection Judiciaire de la Jeunesse - Grand-Ouest,EAU DU PAYS DE FOUGERES,0.23529411764705882,0.07692307692307693,2024-05-24,2024-10-15,0.3942505133470226,location_added;department_or_service_added;establishment_vs_legal_unit_name,38,27,21+
SIREN,173500059,direction interregionale de la protection judiciaire de la jeunesse - grand-ouest,etablissement du service d infrastructure de la defense de rennes,Direction Interrégionale de la Protection Judiciaire de la Jeunesse - Grand-Ouest,Etablissement du Service d'Infrastructure de la Défense de Rennes,0.3333333333333333,0.125,2024-05-16,2024-10-15,0.4161533196440794,department_or_service_added;establishment_vs_legal_unit_name,38,27,21+
SIREN,173500059,direction interregionale de la protection judiciaire de la jeunesse - grand-ouest,mairie de langon,Direction Interrégionale de la Protection Judiciaire de la Jeunesse - Grand-Ouest,MAIRIE DE LANGON,0.25263157894736843,0.09090909090909091,2024-04-25,2024-10-15,0.4736481861738535,department_or_service_added;establishment_vs_legal_unit_name,38,27,21+
SIREN,173500059,direction interregionale de la protection judiciaire de la jeunesse - grand-ouest,mairie de larmor-plage,Direction Interrégionale de la Protection Judiciaire de la Jeunesse - Grand-Ouest,mairie de Larmor-Plage,0.297029702970297,0.08333333333333333,2024-05-08,2024-10-15,0.4380561259411362,department_or_service_added;establishment_vs_legal_unit_name,38,27,21+
SIREN,173500059,direction interregionale de la protection judiciaire de la jeunesse - grand-ouest,plate-forme commissariat ouest rennes,Direction Interrégionale de la Protection Judiciaire de la Jeunesse - Grand-Ouest,PLATE-FORME COMMISSARIAT OUEST (RENNES),0.25862068965517243,0.07692307692307693,2024-03-06,2024-10-15,0.6105407255304586,department_or_service_added;establishment_vs_legal_unit_name,38,27,21+
