notice_id,publication_date,publication_year,schema_family,buyer_activity_tier,buyer_key_type,buyer_identifier_source,is_digital_scope,digital_segment,study_end_date,followup_days,followup_months,evaluable_12m,evaluable_24m,evaluable_36m,evaluable_60m
25-63629,2025-06-06,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,402,13.206307490144546,True,False,False,False
25-63896,2025-06-08,2025,EFORMS,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,400,13.140604467805518,True,False,False,False
25-63913,2025-06-06,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,402,13.206307490144546,True,False,False,False
25-63968,2025-06-06,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,402,13.206307490144546,True,False,False,False
25-64216,2025-06-06,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,402,13.206307490144546,True,False,False,False
25-64721,2025-06-10,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,398,13.074901445466491,True,False,False,False
25-64821,2025-06-10,2025,LEGACY,1 (single),NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,398,13.074901445466491,True,False,False,False
25-64387,2025-06-11,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,397,13.042049934296976,True,False,False,False
25-64586,2025-06-11,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,397,13.042049934296976,True,False,False,False
25-65221,2025-06-12,2025,EFORMS,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,396,13.009198423127463,True,False,False,False
25-65245,2025-06-11,2025,LEGACY,1 (single),NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,397,13.042049934296976,True,False,False,False
25-65289,2025-06-11,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,397,13.042049934296976,True,False,False,False
25-65367,2025-06-11,2025,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,397,13.042049934296976,True,False,False,False
25-72005,2025-06-27,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,381,12.516425755584756,True,False,False,False
25-72210,2025-06-27,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,381,12.516425755584756,True,False,False,False
25-72276,2025-06-26,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,382,12.54927726675427,True,False,False,False
25-72318,2025-06-26,2025,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,382,12.54927726675427,True,False,False,False
25-72679,2025-06-29,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,379,12.450722733245728,True,False,False,False
25-72691,2025-06-27,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,381,12.516425755584756,True,False,False,False
25-72707,2025-06-29,2025,EFORMS,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,379,12.450722733245728,True,False,False,False
25-72900,2025-06-27,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,381,12.516425755584756,True,False,False,False
25-72955,2025-06-27,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,381,12.516425755584756,True,False,False,False
25-69747,2025-06-22,2025,EFORMS,2-5,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,386,12.680683311432325,True,False,False,False
25-69748,2025-06-20,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,388,12.746386333771353,True,False,False,False
25-69918,2025-06-20,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,388,12.746386333771353,True,False,False,False
25-69924,2025-06-20,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,388,12.746386333771353,True,False,False,False
25-70086,2025-06-22,2025,EFORMS,2-5,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,386,12.680683311432325,True,False,False,False
25-70133,2025-06-20,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,388,12.746386333771353,True,False,False,False
25-70175,2025-06-20,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,388,12.746386333771353,True,False,False,False
25-70177,2025-06-22,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,386,12.680683311432325,True,False,False,False
25-70464,2025-06-25,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,383,12.582128777923783,True,False,False,False
25-70549,2025-06-25,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,383,12.582128777923783,True,False,False,False
25-70709,2025-06-23,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,385,12.64783180026281,True,False,False,False
25-70720,2025-06-23,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,385,12.64783180026281,True,False,False,False
25-71110,2025-06-25,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,383,12.582128777923783,True,False,False,False
25-71218,2025-06-26,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,382,12.54927726675427,True,False,False,False
25-71346,2025-06-26,2025,EFORMS,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,382,12.54927726675427,True,False,False,False
25-71604,2025-06-25,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,383,12.582128777923783,True,False,False,False
25-71606,2025-06-26,2025,EFORMS,6-20,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,382,12.54927726675427,True,False,False,False
25-71712,2025-06-25,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,383,12.582128777923783,True,False,False,False
25-65465,2025-06-13,2025,EFORMS,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,395,12.976346911957949,True,False,False,False
25-65736,2025-06-12,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,396,13.009198423127463,True,False,False,False
25-65800,2025-06-12,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,396,13.009198423127463,True,False,False,False
25-66345,2025-06-15,2025,EFORMS,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,393,12.910643889618921,True,False,False,False
25-66506,2025-06-15,2025,EFORMS,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,393,12.910643889618921,True,False,False,False
25-66555,2025-06-15,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,393,12.910643889618921,True,False,False,False
25-66914,2025-06-17,2025,EFORMS,2-5,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,391,12.844940867279893,True,False,False,False
25-67036,2025-06-17,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,391,12.844940867279893,True,False,False,False
25-67078,2025-06-16,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,392,12.877792378449408,True,False,False,False
25-67831,2025-06-17,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,391,12.844940867279893,True,False,False,False
25-68179,2025-06-17,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,391,12.844940867279893,True,False,False,False
25-68192,2025-06-19,2025,EFORMS,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,389,12.779237844940866,True,False,False,False
25-68267,2025-06-19,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,389,12.779237844940866,True,False,False,False
25-68312,2025-06-18,2025,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,390,12.81208935611038,True,False,False,False
25-68696,2025-06-18,2025,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,390,12.81208935611038,True,False,False,False
25-68833,2025-06-20,2025,EFORMS,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,388,12.746386333771353,True,False,False,False
25-69040,2025-06-19,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,389,12.779237844940866,True,False,False,False
25-69649,2025-06-20,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,388,12.746386333771353,True,False,False,False
25-61092,2025-06-03,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,405,13.304862023653088,True,False,False,False
25-61122,2025-06-03,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,405,13.304862023653088,True,False,False,False
25-61265,2025-06-03,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,405,13.304862023653088,True,False,False,False
25-61340,2025-06-03,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,405,13.304862023653088,True,False,False,False
25-61635,2025-06-04,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,404,13.272010512483574,True,False,False,False
25-66431,2025-06-13,2025,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,395,12.976346911957949,True,False,False,False
25-66969,2025-06-16,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,392,12.877792378449408,True,False,False,False
25-67385,2025-06-16,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,392,12.877792378449408,True,False,False,False
25-67495,2025-06-18,2025,EFORMS,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,390,12.81208935611038,True,False,False,False
25-67500,2025-06-18,2025,EFORMS,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,390,12.81208935611038,True,False,False,False
25-67945,2025-06-17,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,391,12.844940867279893,True,False,False,False
25-68331,2025-06-19,2025,EFORMS,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,389,12.779237844940866,True,False,False,False
25-68386,2025-06-18,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,390,12.81208935611038,True,False,False,False
25-68958,2025-06-19,2025,LEGACY,21+,NAME_FALLBACK,NONE,True,DIGITAL_ICT,2026-07-13,389,12.779237844940866,True,False,False,False
25-68986,2025-06-19,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,389,12.779237844940866,True,False,False,False
25-69269,2025-06-19,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,389,12.779237844940866,True,False,False,False
25-69413,2025-06-19,2025,LEGACY,6-20,NAME_FALLBACK,NONE,True,DIGITAL_ICT,2026-07-13,389,12.779237844940866,True,False,False,False
25-69604,2025-06-20,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,388,12.746386333771353,True,False,False,False
25-69675,2025-06-20,2025,LEGACY,21+,NAME_FALLBACK,NONE,True,DIGITAL_ICT,2026-07-13,388,12.746386333771353,True,False,False,False
25-69812,2025-06-20,2025,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,388,12.746386333771353,True,False,False,False
25-69837,2025-06-20,2025,LEGACY,1 (single),NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,388,12.746386333771353,True,False,False,False
25-69862,2025-06-22,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,386,12.680683311432325,True,False,False,False
25-69952,2025-06-22,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,386,12.680683311432325,True,False,False,False
25-70124,2025-06-20,2025,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,388,12.746386333771353,True,False,False,False
25-70209,2025-06-22,2025,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,386,12.680683311432325,True,False,False,False
25-70231,2025-06-25,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,383,12.582128777923783,True,False,False,False
25-70395,2025-06-23,2025,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,385,12.64783180026281,True,False,False,False
25-70423,2025-06-23,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,385,12.64783180026281,True,False,False,False
25-71149,2025-06-24,2025,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,384,12.614980289093298,True,False,False,False
25-72697,2025-06-27,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,381,12.516425755584756,True,False,False,False
25-72814,2025-06-29,2025,EFORMS,6-20,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,379,12.450722733245728,True,False,False,False
25-72941,2025-06-27,2025,LEGACY,21+,NAME_FALLBACK,NONE,True,DIGITAL_ICT,2026-07-13,381,12.516425755584756,True,False,False,False
25-73174,2025-06-29,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,379,12.450722733245728,True,False,False,False
25-63519,2025-06-05,2025,LEGACY,21+,NAME_FALLBACK,NONE,True,DIGITAL_ICT,2026-07-13,403,13.23915900131406,True,False,False,False
25-63823,2025-06-08,2025,EFORMS,2-5,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,400,13.140604467805518,True,False,False,False
25-63686,2025-06-06,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,402,13.206307490144546,True,False,False,False
25-63339,2025-06-05,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,403,13.23915900131406,True,False,False,False
25-64095,2025-06-06,2025,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,402,13.206307490144546,True,False,False,False
25-64524,2025-06-11,2025,EFORMS,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,397,13.042049934296976,True,False,False,False
25-64869,2025-06-12,2025,EFORMS,1 (single),RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,396,13.009198423127463,True,False,False,False
25-64917,2025-06-12,2025,EFORMS,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,396,13.009198423127463,True,False,False,False
25-65263,2025-06-11,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,397,13.042049934296976,True,False,False,False
25-65456,2025-06-13,2025,EFORMS,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,395,12.976346911957949,True,False,False,False
25-65827,2025-06-12,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,396,13.009198423127463,True,False,False,False
25-66318,2025-06-15,2025,EFORMS,1 (single),RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,393,12.910643889618921,True,False,False,False
25-66396,2025-06-15,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,393,12.910643889618921,True,False,False,False
25-66459,2025-06-15,2025,EFORMS,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,393,12.910643889618921,True,False,False,False
25-61133,2025-06-02,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,406,13.337713534822601,True,False,False,False
25-61455,2025-06-02,2025,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,406,13.337713534822601,True,False,False,False
25-62097,2025-06-03,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,405,13.304862023653088,True,False,False,False
25-71451,2025-06-26,2025,EFORMS,6-20,RAW_SIRET,RAW_SIRET_FIELD,True,DIGITAL_ICT,2026-07-13,382,12.54927726675427,True,False,False,False
25-71683,2025-06-25,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,383,12.582128777923783,True,False,False,False
25-65484,2025-06-11,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,397,13.042049934296976,True,False,False,False
25-65618,2025-06-13,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,395,12.976346911957949,True,False,False,False
25-65663,2025-06-12,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,396,13.009198423127463,True,False,False,False
25-65986,2025-06-12,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,396,13.009198423127463,True,False,False,False
25-66012,2025-06-12,2025,LEGACY,21+,NAME_FALLBACK,NONE,True,DIGITAL_ICT,2026-07-13,396,13.009198423127463,True,False,False,False
25-66050,2025-06-12,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,396,13.009198423127463,True,False,False,False
25-66127,2025-06-12,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,396,13.009198423127463,True,False,False,False
25-66191,2025-06-15,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,393,12.910643889618921,True,False,False,False
25-66443,2025-06-15,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,393,12.910643889618921,True,False,False,False
25-66498,2025-06-15,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,393,12.910643889618921,True,False,False,False
25-66573,2025-06-15,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,393,12.910643889618921,True,False,False,False
25-66679,2025-06-15,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,393,12.910643889618921,True,False,False,False
25-67266,2025-06-17,2025,EFORMS,6-20,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,391,12.844940867279893,True,False,False,False
25-67325,2025-06-16,2025,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,392,12.877792378449408,True,False,False,False
25-67699,2025-06-18,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,390,12.81208935611038,True,False,False,False
25-67997,2025-06-19,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,389,12.779237844940866,True,False,False,False
25-68115,2025-06-17,2025,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,391,12.844940867279893,True,False,False,False
25-68139,2025-06-19,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,389,12.779237844940866,True,False,False,False
25-68362,2025-06-19,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,389,12.779237844940866,True,False,False,False
25-68526,2025-06-18,2025,LEGACY,1 (single),NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,390,12.81208935611038,True,False,False,False
25-68684,2025-06-18,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,390,12.81208935611038,True,False,False,False
25-69110,2025-06-19,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,389,12.779237844940866,True,False,False,False
25-69290,2025-06-19,2025,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,389,12.779237844940866,True,False,False,False
25-69375,2025-06-19,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,389,12.779237844940866,True,False,False,False
25-69543,2025-06-20,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,388,12.746386333771353,True,False,False,False
25-69569,2025-06-22,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,386,12.680683311432325,True,False,False,False
25-61834,2025-06-04,2025,EFORMS,21+,NAME_FALLBACK,NONE,True,DIGITAL_ICT,2026-07-13,404,13.272010512483574,True,False,False,False
25-61364,2025-06-02,2025,LEGACY,1 (single),NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,406,13.337713534822601,True,False,False,False
25-61552,2025-06-02,2025,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,406,13.337713534822601,True,False,False,False
25-61765,2025-06-03,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,405,13.304862023653088,True,False,False,False
25-62259,2025-06-05,2025,EFORMS,6-20,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,403,13.23915900131406,True,False,False,False
25-62375,2025-06-04,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,404,13.272010512483574,True,False,False,False
25-62715,2025-06-04,2025,LEGACY,21+,NAME_FALLBACK,NONE,True,DIGITAL_ICT,2026-07-13,404,13.272010512483574,True,False,False,False
25-62796,2025-06-04,2025,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,404,13.272010512483574,True,False,False,False
25-63108,2025-06-06,2025,EFORMS,21+,NAME_FALLBACK,NONE,True,DIGITAL_ICT,2026-07-13,402,13.206307490144546,True,False,False,False
25-63197,2025-06-06,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,402,13.206307490144546,True,False,False,False
25-63005,2025-06-05,2025,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,403,13.23915900131406,True,False,False,False
25-63732,2025-06-08,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,400,13.140604467805518,True,False,False,False
25-63748,2025-06-08,2025,EFORMS,1 (single),NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,400,13.140604467805518,True,False,False,False
25-63717,2025-06-06,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,402,13.206307490144546,True,False,False,False
25-63729,2025-06-06,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,402,13.206307490144546,True,False,False,False
25-63770,2025-06-06,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,402,13.206307490144546,True,False,False,False
25-64005,2025-06-06,2025,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,402,13.206307490144546,True,False,False,False
25-64543,2025-06-10,2025,LEGACY,21+,NAME_FALLBACK,NONE,True,DIGITAL_ICT,2026-07-13,398,13.074901445466491,True,False,False,False
25-64389,2025-06-11,2025,EFORMS,6-20,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,397,13.042049934296976,True,False,False,False
25-64482,2025-06-11,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,397,13.042049934296976,True,False,False,False
25-65081,2025-06-11,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,397,13.042049934296976,True,False,False,False
25-65112,2025-06-11,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,397,13.042049934296976,True,False,False,False
25-65269,2025-06-11,2025,LEGACY,1 (single),NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,397,13.042049934296976,True,False,False,False
25-65444,2025-06-11,2025,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,397,13.042049934296976,True,False,False,False
25-72006,2025-06-26,2025,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,382,12.54927726675427,True,False,False,False
25-72452,2025-06-26,2025,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,382,12.54927726675427,True,False,False,False
25-72544,2025-06-27,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,381,12.516425755584756,True,False,False,False
25-72560,2025-06-27,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,381,12.516425755584756,True,False,False,False
25-72625,2025-06-29,2025,EFORMS,6-20,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,379,12.450722733245728,True,False,False,False
25-72723,2025-06-27,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,381,12.516425755584756,True,False,False,False
25-72929,2025-06-27,2025,LEGACY,1 (single),NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,381,12.516425755584756,True,False,False,False
25-73341,2025-06-30,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,378,12.417871222076215,True,False,False,False
25-69839,2025-06-22,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,386,12.680683311432325,True,False,False,False
25-70600,2025-06-23,2025,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,385,12.64783180026281,True,False,False,False
25-70695,2025-06-25,2025,EFORMS,21+,RAW_SIRET,RAW_SIRET_FIELD,True,DIGITAL_ICT,2026-07-13,383,12.582128777923783,True,False,False,False
25-70755,2025-06-23,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,385,12.64783180026281,True,False,False,False
25-71117,2025-06-24,2025,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,384,12.614980289093298,True,False,False,False
25-71611,2025-06-25,2025,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,383,12.582128777923783,True,False,False,False
25-61195,2025-06-02,2025,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,406,13.337713534822601,True,False,False,False
25-61443,2025-06-02,2025,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,406,13.337713534822601,True,False,False,False
