nom_acheteur,site_profil_acheteur,site_proposition,date_dernier_avis,dernier_site_en_date,profile_row_id,profile_buyer_name_raw,profile_buyer_name_normalized,date_dernier_avis_parsed,dernier_site_en_date_bool,profile_raw_value,profile_domain_normalized,profile_registered_domain,profile_subdomain,profile_url_valid,profile_is_email,profile_has_multiple_values,profile_normalization_status,profile_normalization_warning,participation_raw_value,participation_domain_normalized,participation_registered_domain,participation_subdomain,participation_url_valid,participation_is_email,participation_has_multiple_values,participation_normalization_status,participation_normalization_warning
COMMUNAUTE DE COMMUNES COEUR LAURAGAIS,www.marches-securises.fr,,2017-02-03,1,3253,COMMUNAUTE DE COMMUNES COEUR LAURAGAIS,communaute de communes coeur lauragais,2017-02-03,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES D HASPARREN,sepadour.achatpublic.com,,2016-08-01,1,3254,COMMUNAUTE DE COMMUNES D HASPARREN,communaute de communes d hasparren,2016-08-01,True,sepadour.achatpublic.com,sepadour.achatpublic.com,achatpublic.com,sepadour,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DE BIEVRE EST,agysoft.marches-publics.info,,2020-11-21,1,3255,COMMUNAUTE DE COMMUNES DE BIEVRE EST,communaute de communes de bievre est,2020-11-21,True,agysoft.marches-publics.info,agysoft.marches-publics.info,marches-publics.info,agysoft,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DE CEZE CEVENNE,segard.achatpublic.com,,2019-01-17,1,3256,COMMUNAUTE DE COMMUNES DE CEZE CEVENNE,communaute de communes de ceze cevenne,2019-01-17,True,segard.achatpublic.com,segard.achatpublic.com,achatpublic.com,segard,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DE FOREZ-EST,loire.marches-publics.info,,2020-12-09,1,3257,COMMUNAUTE DE COMMUNES DE FOREZ-EST,communaute de communes de forez-est,2020-12-09,True,loire.marches-publics.info,loire.marches-publics.info,marches-publics.info,loire,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DE HTE BIGORRE,commandepublique.ha-py.fr,commandepublique.ha-py.fr,2020-08-12,1,3258,COMMUNAUTE DE COMMUNES DE HTE BIGORRE,communaute de communes de hte bigorre,2020-08-12,True,commandepublique.ha-py.fr,commandepublique.ha-py.fr,ha-py.fr,commandepublique,True,False,False,OK_WITH_WARNING,missing_protocol,commandepublique.ha-py.fr,commandepublique.ha-py.fr,ha-py.fr,commandepublique,True,False,False,OK_WITH_WARNING,missing_protocol
COMMUNAUTE DE COMMUNES DE L ARVAN,www.marches-securises.fr,,2016-08-12,1,3259,COMMUNAUTE DE COMMUNES DE L ARVAN,communaute de communes de l arvan,2016-08-12,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DE L ERNEE,lernee.marches-publics.info,lernee.marches-publics.info,2019-08-03,1,3260,COMMUNAUTE DE COMMUNES DE L ERNEE,communaute de communes de l ernee,2019-08-03,True,lernee.marches-publics.info,lernee.marches-publics.info,marches-publics.info,lernee,True,False,False,OK_WITH_WARNING,missing_protocol,lernee.marches-publics.info,lernee.marches-publics.info,marches-publics.info,lernee,True,False,False,OK_WITH_WARNING,missing_protocol
COMMUNAUTE DE COMMUNES DE LA HTE SOMME,marchespublics596280.fr,,2020-12-04,1,3261,COMMUNAUTE DE COMMUNES DE LA HTE SOMME,communaute de communes de la hte somme,2020-12-04,True,marchespublics596280.fr,marchespublics596280.fr,marchespublics596280.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DE LA HTE SOMME,www.marchespublics596280.fr,,2020-06-04,0,3262,COMMUNAUTE DE COMMUNES DE LA HTE SOMME,communaute de communes de la hte somme,2020-06-04,False,www.marchespublics596280.fr,marchespublics596280.fr,marchespublics596280.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DE LA HTE SOMME,www.marchespublics598060.fr,,2018-05-28,0,3263,COMMUNAUTE DE COMMUNES DE LA HTE SOMME,communaute de communes de la hte somme,2018-05-28,False,www.marchespublics598060.fr,marchespublics598060.fr,marchespublics598060.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DE LA HTE SOMME,www.e-marchespublics.com,,2017-03-25,0,3264,COMMUNAUTE DE COMMUNES DE LA HTE SOMME,communaute de communes de la hte somme,2017-03-25,False,www.e-marchespublics.com,e-marchespublics.com,e-marchespublics.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DE LA MORINIE,www.klekoon.com,,2015-09-18,1,3265,COMMUNAUTE DE COMMUNES DE LA MORINIE,communaute de communes de la morinie,2015-09-18,True,www.klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DE LA SEMINE,www.mp74.fr,,2015-11-13,1,3266,COMMUNAUTE DE COMMUNES DE LA SEMINE,communaute de communes de la semine,2015-11-13,True,www.mp74.fr,mp74.fr,mp74.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DE MONTESQUIEU,demat-ampa.fr,,2019-06-13,1,3267,COMMUNAUTE DE COMMUNES DE MONTESQUIEU,communaute de communes de montesquieu,2019-06-13,True,demat-ampa.fr,demat-ampa.fr,demat-ampa.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DE PETITE TERRE,www.marches-securises.fr,,2020-08-18,1,3268,COMMUNAUTE DE COMMUNES DE PETITE TERRE,communaute de communes de petite terre,2020-08-18,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DE SAUGUES,marchespublics.cdg43.fr,,2015-10-23,1,3269,COMMUNAUTE DE COMMUNES DE SAUGUES,communaute de communes de saugues,2015-10-23,True,marchespublics.cdg43.fr,marchespublics.cdg43.fr,cdg43.fr,marchespublics,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DERVAL,www.marches-securises.fr,,2015-06-15,1,3270,COMMUNAUTE DE COMMUNES DERVAL,communaute de communes derval,2015-06-15,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DES 2 VALLEES,www.achatpublic.com,publication.marchesonline.com,2019-09-21,1,3271,COMMUNAUTE DE COMMUNES DES 2 VALLEES,communaute de communes des 2 vallees,2019-09-21,True,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,publication.marchesonline.com,publication.marchesonline.com,marchesonline.com,publication,True,False,False,OK_WITH_WARNING,missing_protocol
COMMUNAUTE DE COMMUNES DES 2 VALLEES,marchesonline.achatpublic.com,,2019-03-27,0,3272,COMMUNAUTE DE COMMUNES DES 2 VALLEES,communaute de communes des 2 vallees,2019-03-27,False,marchesonline.achatpublic.com,marchesonline.achatpublic.com,achatpublic.com,marchesonline,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DES 2 VALLEES,interco.achatpublic.com,,2019-03-21,0,3273,COMMUNAUTE DE COMMUNES DES 2 VALLEES,communaute de communes des 2 vallees,2019-03-21,False,interco.achatpublic.com,interco.achatpublic.com,achatpublic.com,interco,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DES 3 RIVIERES,www.xmarches.fr,,2019-07-19,1,3274,COMMUNAUTE DE COMMUNES DES 3 RIVIERES,communaute de communes des 3 rivieres,2019-07-19,True,www.xmarches.fr,xmarches.fr,xmarches.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DES 7 VALLEES,www.marchespublics.pro:443,www.marchespublics.pro,2020-09-17,1,3275,COMMUNAUTE DE COMMUNES DES 7 VALLEES,communaute de communes des 7 vallees,2020-09-17,True,www.marchespublics.pro:443,marchespublics.pro,marchespublics.pro,,True,False,False,OK_WITH_WARNING,missing_protocol,www.marchespublics.pro,marchespublics.pro,marchespublics.pro,,True,False,False,OK_WITH_WARNING,missing_protocol
COMMUNAUTE DE COMMUNES DES ASPRES,agysoft.marches-publics.info,agysoft.marches-publics.info,2020-01-05,1,3276,COMMUNAUTE DE COMMUNES DES ASPRES,communaute de communes des aspres,2020-01-05,True,agysoft.marches-publics.info,agysoft.marches-publics.info,marches-publics.info,agysoft,True,False,False,OK_WITH_WARNING,missing_protocol,agysoft.marches-publics.info,agysoft.marches-publics.info,marches-publics.info,agysoft,True,False,False,OK_WITH_WARNING,missing_protocol
COMMUNAUTE DE COMMUNES DES COEVRONS,www.marches-securises.fr,,2020-04-08,1,3277,COMMUNAUTE DE COMMUNES DES COEVRONS,communaute de communes des coevrons,2020-04-08,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DES LOGES,www.cc-loges.fr,,2020-11-04,1,3278,COMMUNAUTE DE COMMUNES DES LOGES,communaute de communes des loges,2020-11-04,True,www.cc-loges.fr,cc-loges.fr,cc-loges.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DES SABLONS,www.marches-securises.fr,,2020-12-12,1,3279,COMMUNAUTE DE COMMUNES DES SABLONS,communaute de communes des sablons,2020-12-12,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DU CAUDRESIS ET,klekoon.com,www.klekoon.com,2017-07-05,1,3280,COMMUNAUTE DE COMMUNES DU CAUDRESIS ET,communaute de communes du caudresis et,2017-07-05,True,klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol,www.klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol
COMMUNAUTE DE COMMUNES DU HAUT TREGOR,marches.megalisbretagne.org,,2016-03-10,1,3281,COMMUNAUTE DE COMMUNES DU HAUT TREGOR,communaute de communes du haut tregor,2016-03-10,True,marches.megalisbretagne.org,marches.megalisbretagne.org,megalisbretagne.org,marches,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DU HT LIVRADOIS,www.sivom-ambert.fr,,2016-06-13,1,3282,COMMUNAUTE DE COMMUNES DU HT LIVRADOIS,communaute de communes du ht livradois,2016-06-13,True,www.sivom-ambert.fr,sivom-ambert.fr,sivom-ambert.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DU PAYS D'OLMES,agysoft.marches-publics.info,agysoft.marches-publics.info,2018-04-25,1,3283,COMMUNAUTE DE COMMUNES DU PAYS D'OLMES,communaute de communes du pays d olmes,2018-04-25,True,agysoft.marches-publics.info,agysoft.marches-publics.info,marches-publics.info,agysoft,True,False,False,OK_WITH_WARNING,missing_protocol,agysoft.marches-publics.info,agysoft.marches-publics.info,marches-publics.info,agysoft,True,False,False,OK_WITH_WARNING,missing_protocol
COMMUNAUTE DE COMMUNES DU PAYS DE LIVA,www.uamc14.com,,2016-03-03,1,3284,COMMUNAUTE DE COMMUNES DU PAYS DE LIVA,communaute de communes du pays de liva,2016-03-03,True,www.uamc14.com,uamc14.com,uamc14.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DU PLAT PICARD,www.achatpublic.com,,2020-12-23,1,3285,COMMUNAUTE DE COMMUNES DU PLAT PICARD,communaute de communes du plat picard,2020-12-23,True,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DU SAMMIELLOIS,www.xmarches.fr,www.xmarches.fr,2019-09-12,1,3286,COMMUNAUTE DE COMMUNES DU SAMMIELLOIS,communaute de communes du sammiellois,2019-09-12,True,www.xmarches.fr,xmarches.fr,xmarches.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,www.xmarches.fr,xmarches.fr,xmarches.fr,,True,False,False,OK_WITH_WARNING,missing_protocol
COMMUNAUTE DE COMMUNES DU SAVES,www.marches.gers.fr,,2020-07-08,1,3287,COMMUNAUTE DE COMMUNES DU SAVES,communaute de communes du saves,2020-07-08,True,www.marches.gers.fr,marches.gers.fr,gers.fr,marches,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DU SUD,www.marches-securises.fr,,2020-08-28,1,3288,COMMUNAUTE DE COMMUNES DU SUD,communaute de communes du sud,2020-08-28,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DU SUD CORSE,www.marches-securises.fr,,2019-07-12,1,3289,COMMUNAUTE DE COMMUNES DU SUD CORSE,communaute de communes du sud corse,2019-07-12,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DU SUD ESTUAIRE,www.achatpublic.com,,2018-10-14,1,3290,COMMUNAUTE DE COMMUNES DU SUD ESTUAIRE,communaute de communes du sud estuaire,2018-10-14,True,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DU SUD-CORSE,klekoon.com,www.klekoon.com,2018-03-08,1,3291,COMMUNAUTE DE COMMUNES DU SUD-CORSE,communaute de communes du sud-corse,2018-03-08,True,klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol,www.klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol
COMMUNAUTE DE COMMUNES DU SUD-CORSE,ingenierie@cc-sudcorse.fr,,2017-10-02,0,3292,COMMUNAUTE DE COMMUNES DU SUD-CORSE,communaute de communes du sud-corse,2017-10-02,False,ingenierie@cc-sudcorse.fr,,,,False,True,False,MALFORMED,email_like_value,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DU SUD-CORSE,www.klekoon.com,,2015-06-01,0,3293,COMMUNAUTE DE COMMUNES DU SUD-CORSE,communaute de communes du sud-corse,2015-06-01,False,www.klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DU VAL D'AMOUR,www.sidec-jura.fr,,2018-04-09,1,3294,COMMUNAUTE DE COMMUNES DU VAL D'AMOUR,communaute de communes du val d amour,2018-04-09,True,www.sidec-jura.fr,sidec-jura.fr,sidec-jura.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DU VAL D'AMOUR,www.boamp.fr,,2015-11-12,0,3295,COMMUNAUTE DE COMMUNES DU VAL D'AMOUR,communaute de communes du val d amour,2015-11-12,False,www.boamp.fr,boamp.fr,boamp.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DU VAL DE DROME,www.val-de-drome.com,,2019-11-18,1,3296,COMMUNAUTE DE COMMUNES DU VAL DE DROME,communaute de communes du val de drome,2019-11-18,True,www.val-de-drome.com,val-de-drome.com,val-de-drome.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DU VAL DE DROME,www.marches-publics.info,,2016-07-13,0,3297,COMMUNAUTE DE COMMUNES DU VAL DE DROME,communaute de communes du val de drome,2016-07-13,False,www.marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DU VAL DE DROME,www.grane.org,,2015-11-30,0,3298,COMMUNAUTE DE COMMUNES DU VAL DE DROME,communaute de communes du val de drome,2015-11-30,False,www.grane.org,grane.org,grane.org,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DU VAL DE SEE,www.centraledesmarches.com,demat.centraledesmarches.com,2016-01-21,1,3299,COMMUNAUTE DE COMMUNES DU VAL DE SEE,communaute de communes du val de see,2016-01-21,True,www.centraledesmarches.com,centraledesmarches.com,centraledesmarches.com,,True,False,False,OK_WITH_WARNING,missing_protocol,demat.centraledesmarches.com,demat.centraledesmarches.com,centraledesmarches.com,demat,True,False,False,OK_WITH_WARNING,missing_protocol
COMMUNAUTE DE COMMUNES DU VEXIN-THELLE,www.marches-publics.info,,2020-11-04,1,3300,COMMUNAUTE DE COMMUNES DU VEXIN-THELLE,communaute de communes du vexin-thelle,2020-11-04,True,www.marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DU VEXIN-THELLE,avisdemarches.leparisien.fr,,2015-10-29,0,3301,COMMUNAUTE DE COMMUNES DU VEXIN-THELLE,communaute de communes du vexin-thelle,2015-10-29,False,avisdemarches.leparisien.fr,avisdemarches.leparisien.fr,leparisien.fr,avisdemarches,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES DU WARNDT,webmarche.adullact.org,webmarche.adullact.org,2017-08-11,1,3302,COMMUNAUTE DE COMMUNES DU WARNDT,communaute de communes du warndt,2017-08-11,True,webmarche.adullact.org,webmarche.adullact.org,adullact.org,webmarche,True,False,False,OK_WITH_WARNING,missing_protocol,webmarche.adullact.org,webmarche.adullact.org,adullact.org,webmarche,True,False,False,OK_WITH_WARNING,missing_protocol
COMMUNAUTE DE COMMUNES GATINE-AUTIZE,demat.centraledesmarches.com,,2015-12-18,1,3303,COMMUNAUTE DE COMMUNES GATINE-AUTIZE,communaute de communes gatine-autize,2015-12-18,True,demat.centraledesmarches.com,demat.centraledesmarches.com,centraledesmarches.com,demat,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES HAUT BUGEY,www.cc-hautbugey.fr,,2017-12-11,1,3304,COMMUNAUTE DE COMMUNES HAUT BUGEY,communaute de communes haut bugey,2017-12-11,True,www.cc-hautbugey.fr,cc-hautbugey.fr,cc-hautbugey.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES HAUT BUGEY,ccoyonnax.marcoweb.fr,,2017-06-12,0,3305,COMMUNAUTE DE COMMUNES HAUT BUGEY,communaute de communes haut bugey,2017-06-12,False,ccoyonnax.marcoweb.fr,ccoyonnax.marcoweb.fr,marcoweb.fr,ccoyonnax,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES HAUT BUGEY,agysoft.marches-publics.info,,2017-05-18,0,3306,COMMUNAUTE DE COMMUNES HAUT BUGEY,communaute de communes haut bugey,2017-05-18,False,agysoft.marches-publics.info,agysoft.marches-publics.info,marches-publics.info,agysoft,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES MEUSE ET SEMOY,www.marches-ardennes.fr,,2015-04-29,1,3307,COMMUNAUTE DE COMMUNES MEUSE ET SEMOY,communaute de communes meuse et semoy,2015-04-29,True,www.marches-ardennes.fr,marches-ardennes.fr,marches-ardennes.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES MOTTE-TURRIERS,marches-info.fr,,2016-09-30,1,3308,COMMUNAUTE DE COMMUNES MOTTE-TURRIERS,communaute de communes motte-turriers,2016-09-30,True,marches-info.fr,marches-info.fr,marches-info.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES MUR ES ALLIER,www.boamp.fr,,2016-04-07,1,3309,COMMUNAUTE DE COMMUNES MUR ES ALLIER,communaute de communes mur es allier,2016-04-07,True,www.boamp.fr,boamp.fr,boamp.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES OUEST CORSE,www.klekoon.com,www.klekoon.com,2019-10-18,1,3310,COMMUNAUTE DE COMMUNES OUEST CORSE,communaute de communes ouest corse,2019-10-18,True,www.klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol,www.klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol
COMMUNAUTE DE COMMUNES PAYS CRUSEILLES,www.mp74.fr,,2019-12-04,1,3311,COMMUNAUTE DE COMMUNES PAYS CRUSEILLES,communaute de communes pays cruseilles,2019-12-04,True,www.mp74.fr,mp74.fr,mp74.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES PAYS D'OPALE,prod.modula-demat.com,prod.modula-demat.com,2017-07-28,1,3312,COMMUNAUTE DE COMMUNES PAYS D'OPALE,communaute de communes pays d opale,2017-07-28,True,prod.modula-demat.com,prod.modula-demat.com,modula-demat.com,prod,True,False,False,OK_WITH_WARNING,missing_protocol,prod.modula-demat.com,prod.modula-demat.com,modula-demat.com,prod,True,False,False,OK_WITH_WARNING,missing_protocol
COMMUNAUTE DE COMMUNES PAYS DE CONCHES,agysoft.marches-publics.info,,2019-10-28,1,3313,COMMUNAUTE DE COMMUNES PAYS DE CONCHES,communaute de communes pays de conches,2019-10-28,True,agysoft.marches-publics.info,agysoft.marches-publics.info,marches-publics.info,agysoft,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
COMMUNAUTE DE COMMUNES PAYS DE LIFFRE,www.megalis.bretagne.org,www.megalisbretagne.org,2019-09-19,1,3314,COMMUNAUTE DE COMMUNES PAYS DE LIFFRE,communaute de communes pays de liffre,2019-09-19,True,www.megalis.bretagne.org,megalis.bretagne.org,bretagne.org,megalis,True,False,False,OK_WITH_WARNING,missing_protocol,www.megalisbretagne.org,megalisbretagne.org,megalisbretagne.org,,True,False,False,OK_WITH_WARNING,missing_protocol
